record_index,start_hex,end_hex_exclusive,pair,payload_bytes,glyph_codes,unresolved_codes,chinese_text,pointer_targets,pointer_references
1634,0x03C486,0x03C4A8,7,34,15,,"
小次郎:白洞,白色的明天在等着我们!",0x03C487,0x03AFA8
1635,0x03C4A9,0x03C4BB,7,18,6,,"
喵喵:说的对!喵...",0x03C4AA,0x03AFAA
1636,0x03C4BC,0x03C4DC,7,32,14,,"
小次郎:现在就让我们算清旧帐吧!!",0x03C4BD,0x03AFAC
1637,0x03C4DD,0x03C4EF,7,18,8,,"
小次郎:真是不要脸",0x03C4DE,0x03AFAE
1638,0x03C4F0,0x03C507,7,23,9,,"
武藏:好讨厌的感觉哟...",0x03C4F1,0x03AFB0
1639,0x03C508,0x03C513,7,11,3,,"
喵喵:喵...",0x03C509,0x03AFB2
1640,0x03C514,0x03C590,7,124,58,,"
老大:哈哈!你真有办法能到这里!这是将世界上的宠物用来交易的火箭队总部,我就是火箭队的老大,我的名字叫沙奇!!想反抗我只有自讨苦吃",0x03C515,0x03AFB4
1641,0x03C591,0x03C5F2,7,97,42,,"
老大:怎...怎么可能?你相当珍惜和爱护宠物精灵啊,我是无法理解...正好我还有要事就不奉陪了!(老大隐掉)",0x03C592,0x03AFB6
1642,0x03C5F3,0x03C600,7,13,6,,"
得到精灵眼镜",0x03C5F4,0x03AFB8
1643,0x03C601,0x03C60D,7,12,2,,"
修女:......",0x03C602,0x03AFBA
1644,0x03C60E,0x03C642,7,52,22,,"
修女:啊?我做了什么?对不起!被邪恶的力量附身而暴乱...",0x03C60F,0x03AFBC
1645,0x03C643,0x03C656,7,19,7,,"
修女:一起诅咒吧...",0x03C644,0x03AFBE
1646,0x03C657,0x03C66B,7,20,8,,"
修女:啊?我是怎么了?",0x03C658,0x03AFC0
1647,0x03C66C,0x03C67B,7,15,6,,"
修女:你能赢吗?",0x03C66D,0x03AFC2
1648,0x03C67C,0x03C690,7,20,8,,"
修女:啊?我是怎么了?",0x03C67D,0x03AFC4
1649,0x03C691,0x03C6A5,7,20,6,,"
神婆:呜呜...幽灵...",0x03C692,0x03AFC6
1650,0x03C6A6,0x03C6B6,7,16,5,,"
神婆:啊?这是...",0x03C6A7,0x03AFC8
1651,0x03C6B7,0x03C6CD,7,22,8,,"
修女:把灵魂交...出来!",0x03C6B8,0x03AFCA
1652,0x03C6CE,0x03C6DF,7,17,6,,"
修女:我是累了...",0x03C6CF,0x03AFCC
1653,0x03C6E0,0x03C6ED,7,13,4,,"
神婆:可恶...",0x03C6E1,0x03AFCE
1654,0x03C6EE,0x03C708,7,26,11,,"
神婆:晕晕的,我难道贫血吗?",0x03C6EF,0x03AFD0
1655,0x03C709,0x03C718,7,15,5,,"
修女:僵尸啊...",0x03C70A,0x03AFD2
1656,0x03C719,0x03C72D,7,20,9,,"
修女:我的意识恢复了",0x03C71A,0x03AFD4
1657,0x03C72E,0x03C742,7,20,6,,"
修女:康儿...康儿...",0x03C72F,0x03AFD6
1658,0x03C743,0x03C752,7,15,5,,"
修女:颤抖了...",0x03C744,0x03AFD8
1659,0x03C753,0x03C767,7,20,6,,"
神婆:嘻嘻...嘻嘻...",0x03C754,0x03AFDA
1660,0x03C768,0x03C784,7,28,11,,"
神婆:嘻嘻...我到底是怎么了?",0x03C769,0x03AFDC
1661,0x03C785,0x03C794,7,15,5,,"
修女:伤心啊...",0x03C786,0x03AFDE
1662,0x03C795,0x03C7B2,7,29,12,,"
修女:有什么从我身体里飞出...",0x03C796,0x03AFE0
1663,0x03C7B3,0x03C7C5,7,18,6,,"
离开!离开这里!...",0x03C7B4,0x03AFE2
1664,0x03C7C6,0x03C7E6,7,32,15,,"
使用精灵眼镜看穿幽灵的真正身份!",0x03C7C7,0x03AFE4
1665,0x03C7E7,0x03C818,7,49,22,,"
小智:原来幽灵的真正身份是温柔的可拉可拉的妈妈...",0x03C7E8,0x03AFE6
1666,0x03C819,0x03C851,7,56,26,,"
火箭队:这个吉野老头真难缠!不打败我们是救不了吉野老头的!",0x03C81A,0x03AFE8
1667,0x03C852,0x03C85F,7,13,5,,"
小智:你们是?",0x03C853,0x03AFEA
1668,0x03C860,0x03C87A,7,26,12,,"
武藏:既然你诚心诚意的问了",0x03C861,0x03AFEC
1669,0x03C87B,0x03C89C,7,33,15,,"
小次郎:那我就大发慈悲的告诉你们!",0x03C87C,0x03AFEE
1670,0x03C89D,0x03C8B5,7,24,11,,"
武藏:为了防止世界被破坏",0x03C89E,0x03AFF0
1671,0x03C8B6,0x03C8D1,7,27,12,,"
小次郎:为了维护世界的和平.",0x03C8B7,0x03AFF2
1672,0x03C8D2,0x03C8EA,7,24,11,,"
武藏:坚持爱与真实的罪恶",0x03C8D3,0x03AFF4
1673,0x03C8EB,0x03C906,7,27,12,,"
小次郎:最有魅力的反派人物!",0x03C8EC,0x03AFF6
1674,0x03C907,0x03C912,7,11,4,,"
武藏:武藏!",0x03C908,0x03AFF8
1675,0x03C913,0x03C922,7,15,6,,"
小次郎:小次郎!",0x03C914,0x03AFFA
1676,0x03C923,0x03C942,7,31,14,,"
武藏:我们是穿过银河系的火箭队!",0x03C924,0x03AFFC
1677,0x03C943,0x03C965,7,34,15,,"
小次郎:白洞,白色的明天在等着我们!",0x03C944,0x03AFFE
1678,0x03C966,0x03C978,7,18,6,,"
喵喵:说的对!喵...",0x03C967,0x03B000
1679,0x03C979,0x03C98B,7,18,8,,"
小次郎:你给我记住",0x03C97A,0x03B002
1680,0x03C98C,0x03C9A3,7,23,9,,"
武藏:好讨厌的感觉哟...",0x03C98D,0x03B004
1681,0x03C9A4,0x03C9AF,7,11,3,,"
喵喵:喵...",0x03C9A5,0x03B006
1682,0x03C9B0,0x03CA39,7,137,64,,"
吉野:你是来救我的吗?谢谢你...我是来告诫可拉可拉的母亲嘎拉嘎拉之灵而来的,看样子嘎拉嘎拉到天国去了!真要感谢你们特地来这!那现在跟我一起回家",0x03C9B1,0x03B008
1683,0x03CA3A,0x03CA9D,7,99,46,,"
吉野:小智在完成精灵图鉴的时候如果不对精灵们付出爱心想完成是很困难的...也不知该如何帮助你,这给你吧!",0x03CA3B,0x03B00A
1684,0x03CA9E,0x03CAE4,7,70,33,,"
吉野:吹起宠物精灵笛就算是熟睡的精灵也会跳起,遇到睡着的精灵使用看看吧!",0x03CA9F,0x03B00C
1685,0x03CAE5,0x03CB00,7,27,13,,"
使用精灵笛唤醒睡着的卡比兽",0x03CAE6,0x03B00E
1686,0x03CB01,0x03CB1B,7,26,12,,"
钓鱼者:这里是有名的钓鱼区",0x03CB02,0x03B010
1687,0x03CB1C,0x03CB33,7,23,10,,"
钓鱼者:你不喜欢钓鱼吗?",0x03CB1D,0x03B012
1688,0x03CB34,0x03CB4E,7,26,12,,"
钓鱼者:水上也有很多精灵哦",0x03CB35,0x03B014
1689,0x03CB4F,0x03CB66,7,23,10,,"
钓鱼者:水系精灵最可爱!",0x03CB50,0x03B016
1690,0x03CB67,0x03CB82,7,27,12,,"
钓鱼者:你看不到我在钓鱼吗?",0x03CB68,0x03B018
1691,0x03CB83,0x03CBA0,7,29,12,,"
钓鱼者:算了...鱼都让你吓跑了",0x03CB84,0x03B01A
1692,0x03CBA1,0x03CBBA,7,25,11,,"
钓鱼者:我有好动西,要看吗",0x03CBA2,0x03B01C
1693,0x03CBBB,0x03CBD5,7,26,12,,"
钓鱼者:水系精灵克火系的哦",0x03CBBC,0x03B01E
1694,0x03CBD6,0x03CBF4,7,30,14,,"
电气团:在这里我的精灵难碰敌手",0x03CBD7,0x03B020
1695,0x03CBF5,0x03CC0C,7,23,9,,"
电气团:居然栽跟头了...",0x03CBF6,0x03B022
1696,0x03CC0D,0x03CC25,7,24,11,,"
侦察员:我什么要求都没有",0x03CC0E,0x03B024
1697,0x03CC26,0x03CC3E,7,24,11,,"
侦察员:我不是可疑的人哪",0x03CC27,0x03B026
1698,0x03CC3F,0x03CC53,7,20,9,,"
女孩:水系精灵好漂亮",0x03CC40,0x03B028
1699,0x03CC54,0x03CC65,7,17,7,,"
女孩:你不喜欢吗?",0x03CC55,0x03B02A
1700,0x03CC66,0x03CC7A,7,20,9,,"
捉鸟人:速度才是一切",0x03CC67,0x03B02C
1701,0x03CC7B,0x03CC98,7,29,13,,"
捉鸟人:失败了我的想法也不变!",0x03CC7C,0x03B02E
1702,0x03CC99,0x03CCAB,7,18,8,,"
女孩:随便的人走开",0x03CC9A,0x03B030
1703,0x03CCAC,0x03CCC1,7,21,9,,"
女孩:对不起,误会你了",0x03CCAD,0x03B032
1704,0x03CCC2,0x03CCE6,7,36,17,,"
大姐姐:你的样子让我的口水都流出来了",0x03CCC3,0x03B034
1705,0x03CCE7,0x03CCFA,7,19,7,,"
大姐姐:我知错了...",0x03CCE8,0x03B036
1706,0x03CCFB,0x03CD19,7,30,13,,"
大姐姐:你说什么,我没有魅力吗?",0x03CCFC,0x03B038
1707,0x03CD1A,0x03CD2E,7,20,9,,"
大姐姐:你说的是对的",0x03CD1B,0x03B03A
1708,0x03CD2F,0x03CD3D,7,14,5,,"
女孩:又是你!!",0x03CD30,0x03B03C
1709,0x03CD3E,0x03CD52,7,20,9,,"
女孩:我们还真有缘啊",0x03CD3F,0x03B03E
1710,0x03CD53,0x03CD6B,7,24,11,,"
女孩:别在我眼前走来走去",0x03CD54,0x03B040
1711,0x03CD6C,0x03CD80,7,20,9,,"
女孩:我不该欺人太甚",0x03CD6D,0x03B042
1712,0x03CD81,0x03CD99,7,24,11,,"
捉鸟人:我是鸟类训练专家",0x03CD82,0x03B044
1713,0x03CD9A,0x03CDB4,7,26,12,,"
捉鸟人:你的精灵的确比我强",0x03CD9B,0x03B046
1714,0x03CDB5,0x03CDD9,7,36,16,,"
捉鸟人:别以为打败了我大哥我就服你!!",0x03CDB6,0x03B048
1715,0x03CDDA,0x03CDEE,7,20,9,,"
捉鸟人:我无话可说了",0x03CDDB,0x03B04A
1716,0x03CDEF,0x03CE0C,7,29,13,,"
暴走族:你喜欢速度吗?一起来吧",0x03CDF0,0x03B04C
1717,0x03CE0D,0x03CE23,7,22,10,,"
暴走族:不该强人所难的",0x03CE0E,0x03B04E
1718,0x03CE24,0x03CE3B,7,23,9,,"
捉鸟人:飞吧!我的精灵!!",0x03CE25,0x03B050
1719,0x03CE3C,0x03CE51,7,21,8,,"
捉鸟人:什么都完了...",0x03CE3D,0x03B052
1720,0x03CE52,0x03CE68,7,22,10,,"
捉鸟人:你去过狩猎区吗",0x03CE53,0x03B054
1721,0x03CE69,0x03CE88,7,31,13,,"
捉鸟人:那里有很多珍贵的精灵...",0x03CE6A,0x03B056
1722,0x03D0A7,0x03D0C8,7,33,15,,"
大婶婶:鸟类精灵是虫系精灵的克星!",0x03D0A8,0x03CE8E
1723,0x03D0C9,0x03D0E3,7,26,12,,"
大婶婶:原来你懂这个道理啊",0x03D0CA,0x03CE90
1724,0x03D0E4,0x03D0F6,7,18,8,,"
捉鸟人:你得罪我了",0x03D0E5,0x03CE92
1725,0x03D0F7,0x03D106,7,15,5,,"
捉鸟人:没事...",0x03D0F8,0x03CE94
1726,0x03D107,0x03D11B,7,20,9,,"
暴走族:老子要教训你",0x03D108,0x03CE96
1727,0x03D11C,0x03D137,7,27,12,,"
暴走族:我最喜欢有实力的人!",0x03D11D,0x03CE98
1728,0x03D138,0x03D150,7,24,11,,"
捉鸟人:我有只珍贵的精灵",0x03D139,0x03CE9A
1729,0x03D151,0x03D169,7,24,9,,"
捉鸟人:怎么样?不错吧...",0x03D152,0x03CE9C
1730,0x03D16A,0x03D190,7,38,18,,"
捉鸟人:拥有连续攻击能力的我你没有胜算",0x03D16B,0x03CE9E
1731,0x03D191,0x03D1A3,7,18,8,,"
捉鸟人:又说大话了",0x03D192,0x03CEA0
1732,0x03D1A4,0x03D1BA,7,22,10,,"
大姐姐:好可爱的样子哦",0x03D1A5,0x03CEA2
1733,0x03D1BB,0x03D1DC,7,33,15,,"
大姐姐:不要走吧,陪姐姐我说说话嘛",0x03D1BC,0x03CEA4
1734,0x03D1DD,0x03D1EB,7,14,6,,"
女孩:请多关照",0x03D1DE,0x03CEA6
1735,0x03D1EC,0x03D1FE,7,18,8,,"
女孩:输的心服口服",0x03D1ED,0x03CEA8
1736,0x03D1FF,0x03D212,7,19,8,,"
暴走族:偶看你不惯!",0x03D200,0x03CEAA
1737,0x03D213,0x03D22A,7,23,10,,"
暴走族:现在看惯了,没事",0x03D214,0x03CEAC
1738,0x03D22B,0x03D24B,7,32,14,,"
暴走族:看你的样子一定不像好人!!",0x03D22C,0x03CEAE
1739,0x03D24C,0x03D265,7,25,11,,"
暴走族:你应该很讲义气吧!",0x03D24D,0x03CEB0
1740,0x03D266,0x03D27E,7,24,10,,"
女孩:糟了,你碰了我一下!",0x03D267,0x03CEB2
1741,0x03D27F,0x03D298,7,25,10,,"
女孩:要是怀孕了怎么办...",0x03D280,0x03CEB4
1742,0x03D299,0x03D2B7,7,30,14,,"
大姐姐:你是我第五十二任男朋友",0x03D29A,0x03CEB6
1743,0x03D2B8,0x03D2D0,7,24,9,,"
大姐姐:算了,放过你吧...",0x03D2B9,0x03CEB8
1744,0x03D2D1,0x03D2EB,7,26,12,,"
捉鸟人:明白我的力量还不滚",0x03D2D2,0x03CEBA
1745,0x03D2EC,0x03D301,7,21,9,,"
捉鸟人:请您慢走,哈哈",0x03D2ED,0x03CEBC
1746,0x03D302,0x03D318,7,22,10,,"
捉鸟人:我是专业捉鸟人",0x03D303,0x03CEBE
1747,0x03D319,0x03D33B,7,34,16,,"
捉鸟人:今年我要参加精灵联盟大赛啊",0x03D31A,0x03CEC0
1748,0x03D33C,0x03D355,7,25,11,,"
女孩:谁叫你这么看人家的?",0x03D33D,0x03CEC2
1749,0x03D356,0x03D36F,7,25,10,,"
女孩:可惜我有男朋友了...",0x03D357,0x03CEC4
1750,0x03D370,0x03D3A1,7,49,23,,"
裁判:浅红道馆是栋有机关的房子.用眼睛是看不到墙的",0x03D371,0x03CEC6
1751,0x03D3A2,0x03D3B9,7,23,10,,"
忍者:这里不是你能来的!",0x03D3A3,0x03CEC8
1752,0x03D3BA,0x03D3CF,7,21,9,,"
忍者:你的忍术很厉害!",0x03D3BB,0x03CECA
1753,0x03D3D0,0x03D402,7,50,22,,"
忍者:光只是力量强是没用的!你知道吗?最强的是技术!!",0x03D3D1,0x03CECC
1754,0x03D403,0x03D417,7,20,9,,"
忍者:看来你已明白了",0x03D404,0x03CECE
1755,0x03D418,0x03D442,7,42,20,,"
忍者:我对忍者充满幻想才进入这个浅红道馆的",0x03D419,0x03CED0
1756,0x03D443,0x03D455,7,18,8,,"
忍者:你的确很强大",0x03D444,0x03CED2
1757,0x03D456,0x03D46D,7,23,10,,"
忍者:看你能过我这关吗?",0x03D457,0x03CED4
1758,0x03D46E,0x03D47F,7,17,6,,"
忍者:你过关了...",0x03D46F,0x03CED6
1759,0x03D480,0x03D497,7,23,10,,"
忍者:你看来很有自信啊!",0x03D481,0x03CED8
1760,0x03D498,0x03D4B0,7,24,11,,"
忍者:我很久没这么认真了",0x03D499,0x03CEDA
1761,0x03D4B1,0x03D4D6,7,37,17,,"
忍者:这个道馆的首领很厉害,你最好小心",0x03D4B2,0x03CEDC
1762,0x03D4D7,0x03D4EE,7,23,9,,"
忍者:看来是我多心了...",0x03D4D8,0x03CEDE
1763,0x03D4EF,0x03D53C,7,77,34,,"
乔:你这种小子就想向我挑战?自讨苦吃!!中了毒就只有死路一条!!让你知道毒的艺术!!",0x03D4F0,0x03CEE0
1764,0x03D53D,0x03D58E,7,81,38,,"
乔:你小子有一套,那么这个浅红徽章就交给你了,有了浅红徽章就能在大海中使用冲浪术了!",0x03D53E,0x03CEE2
1765,0x03D58F,0x03D5E0,7,81,36,,"
服务员:欢迎来到狩猎场!在这广大的狩猎广场有很多特有的宠物精灵,一次500元!要进去吗?",0x03D590,0x03CEE4
1766,0x03D5E1,0x03D5F4,7,19,8,,"
是嘛!那下次再来啊!",0x03D5E2,0x03CEE6
1767,0x03D5F5,0x03D612,7,29,11,,"
那么请进收您500元!祝您好运!!",0x03D5F6,0x03CEE8
1768,0x03D613,0x03D649,7,54,25,,"
男孩:这里是最深处平时都没有人会来,我就送件礼物给你吧!",0x03D614,0x03CEEA
1769,0x03D64A,0x03D65B,7,17,7,,"
得到特技03冲浪术",0x03D64B,0x03CEEC
1770,0x03D65C,0x03D6D2,7,118,55,,"
男孩:特技03是冲浪术,你可以坐在宠物精灵身上通过水面!而且这个技能机器是用后也不会消失的!能拿到这么好的奖品你还真是幸运!",0x03D65D,0x03CEEE
1771,0x03D6D3,0x03D6DC,7,9,4,,"
得到金牙",0x03D6D4,0x03CEF0
1772,0x03D6DD,0x03D719,7,60,26,,"
园长:哎呀我的金牙不知道到哪里去了...不会掉到狩猎区去了吧...",0x03D6DE,0x03CEF2
1773,0x03D71A,0x03D790,7,118,55,,"
园长:那个是我的金牙!!抱歉真是谢谢你的帮助!不要对任何人说哦,我的假牙丢了连办公室都不敢去露脸呢!为了谢谢你给你个好东西!",0x03D71B,0x03CEF4
1774,0x03D791,0x03D7A2,7,17,7,,"
得到秘传04怪力术",0x03D792,0x03CEF6
1775,0x03D7A3,0x03D7CC,7,41,17,,"
园长:秘传04是怪力术,能推开挡路的大石头!!",0x03D7A4,0x03CEF8
1776,0x03D7CD,0x03D825,7,88,37,,"
守卫:好渴啊...想喝水...什么?这个矿泉水真的要送给我??好吧为了答谢你就特别的放你过去吧...",0x03D7CE,0x03CEFA
1777,0x03D826,0x03D83C,7,22,9,,"
火箭队:小鬼滚一边去!!",0x03D827,0x03CEFC
1778,0x03D83D,0x03D85F,7,34,15,,"
火箭队:在那边的小鬼别到这里徘徊!!",0x03D83E,0x03CEFE
1779,0x03D860,0x03D881,7,33,14,,"
火箭队:老大想侵占这栋新力公司...",0x03D861,0x03CF00
1780,0x03D882,0x03D8A1,7,31,14,,"
火箭队:我就是火箭队四兄弟之一!",0x03D883,0x03CF02
1781,0x03D8A2,0x03D8D1,7,47,22,,"
火箭队:如果控制了新力就能把宠物精灵卖个好价钱!",0x03D8A3,0x03CF04
1782,0x03D8D2,0x03D8F1,7,31,13,,"
火箭队:妨碍我的家伙,太可恶了!!",0x03D8D3,0x03CF06
1783,0x03D8F2,0x03D903,7,17,6,,"
火箭队:我错了...",0x03D8F3,0x03CF08
1784,0x03D904,0x03D91C,7,24,10,,"
火箭队:发现可疑的家伙!!",0x03D905,0x03CF0A
1785,0x03D91D,0x03D934,7,23,10,,"
火箭队:你到底是什么人?",0x03D91E,0x03CF0C
1786,0x03D935,0x03D94F,7,26,11,,"
火箭队:又是你在这里捣乱!?",0x03D936,0x03CF0E
1787,0x03D950,0x03D963,7,19,7,,"
火箭队:请随便看...",0x03D951,0x03CF10
1788,0x03D964,0x03D978,7,20,9,,"
火箭队:没见过的家伙",0x03D965,0x03CF12
1789,0x03D979,0x03D9A4,7,43,20,,"
火箭队:打倒我你就满足了吗?我是不会让你赢的",0x03D97A,0x03CF14
1790,0x03D9A5,0x03D9C6,7,33,14,,"
火箭队:能来到这里你还真有办法...",0x03D9A6,0x03CF16
1791,0x03D9C7,0x03DA04,7,61,29,,"
火箭队:我真要夸奖你能顺利到这来,但社长室可没这么容易让你过去",0x03D9C8,0x03CF18
1792,0x03DA05,0x03DA2D,7,40,18,,"
火箭队:这个新力公司被我们火箭队占据了!!",0x03DA06,0x03CF1A
1793,0x03DA2E,0x03DA41,7,19,8,,"
火箭队:火箭队万岁!",0x03DA2F,0x03CF1C
1794,0x03DA42,0x03DA55,7,19,8,,"
火箭队:你想干什么?",0x03DA43,0x03CF1E
1795,0x03DA56,0x03DA68,7,18,8,,"
火箭队:可恶的家伙",0x03DA57,0x03CF20
1796,0x03DA69,0x03DA83,7,26,12,,"
火箭队:新力已经是我们的了",0x03DA6A,0x03CF22
1797,0x03DA84,0x03DAA2,7,30,12,,"
火箭队:别打我,我也是被逼的...",0x03DA85,0x03CF24
1798,0x03DAA3,0x03DAD1,7,46,21,,"
大姐头:老大已经在这里我们就没有什么好害怕的!!",0x03DAA4,0x03CF26
1799,0x03DAD2,0x03DAFC,7,42,20,,"
大姐头:我是新力的社员同时也是火箭队的一员",0x03DAD3,0x03CF28
1800,0x03DAFD,0x03DB20,7,35,16,,"
火箭队:我也是火箭队四兄弟其中之一!",0x03DAFE,0x03CF2A
1801,0x03DB21,0x03DB41,7,32,14,,"
火箭队:算了,我弟弟会为我报仇的!",0x03DB22,0x03CF2C
1802,0x03DB42,0x03DB69,7,39,18,,"
火箭队:刚刚有消息说有小孩在这附近徘徊!",0x03DB43,0x03CF2E
1803,0x03DB6A,0x03DB87,7,29,12,,"
火箭队:不要反抗火箭队的好...",0x03DB6B,0x03CF30
1804,0x03DB88,0x03DB9B,7,19,8,,"
火箭队:你敢小看我?",0x03DB89,0x03CF32
1805,0x03DB9C,0x03DBB0,7,20,9,,"
火箭队:小看就小看吧",0x03DB9D,0x03CF34
1806,0x03DBB1,0x03DC18,7,103,47,,"
小茂:等你很久了小智!!我就知道在这等你会出现的!好像被火箭队为难了!反正与我无关!!让我看看你底有没有变强!",0x03DBB2,0x03CF36
1807,0x03DC19,0x03DC76,7,93,40,,"
小茂:开玩笑...那小智我先走了...我还要去精灵联盟挑战最强的四天王啊!!小智你也要加油喔!再见了!!",0x03DC1A,0x03CF38
1808,0x03DC77,0x03DCA3,7,44,20,,"
火箭队:等等!老大在谈重要的事不能让你去打扰!",0x03DC78,0x03CF3A
1809,0x03DCA4,0x03DCB1,7,13,5,,"
小智:你们是?",0x03DCA5,0x03CF3C
1810,0x03DCB2,0x03DCCC,7,26,12,,"
武藏:既然你诚心诚意的问了",0x03DCB3,0x03CF3E
1811,0x03DCCD,0x03DCEE,7,33,15,,"
小次郎:那我就大发慈悲的告诉你们!",0x03DCCE,0x03CF40
1812,0x03DCEF,0x03DD07,7,24,11,,"
武藏:为了防止世界被破坏",0x03DCF0,0x03CF42
1813,0x03DD08,0x03DD23,7,27,12,,"
小次郎:为了维护世界的和平.",0x03DD09,0x03CF44
1814,0x03DD24,0x03DD3C,7,24,11,,"
武藏:坚持爱与真实的罪恶",0x03DD25,0x03CF46
1815,0x03DD3D,0x03DD58,7,27,12,,"
小次郎:最有魅力的反派人物!",0x03DD3E,0x03CF48
1816,0x03DD59,0x03DD64,7,11,4,,"
武藏:武藏!",0x03DD5A,0x03CF4A
1817,0x03DD65,0x03DD74,7,15,6,,"
小次郎:小次郎!",0x03DD66,0x03CF4C
1818,0x03DD75,0x03DD94,7,31,14,,"
武藏:我们是穿过银河系的火箭队!",0x03DD76,0x03CF4E
1819,0x03DD95,0x03DDB7,7,34,15,,"
小次郎:白洞,白色的明天在等着我们!",0x03DD96,0x03CF50
1820,0x03DDB8,0x03DDCA,7,18,6,,"
喵喵:说的对!喵...",0x03DDB9,0x03CF52
1821,0x03DDCB,0x03DDE4,7,25,10,,"
小次郎:果然和平常一样...",0x03DDCC,0x03CF54
1822,0x03DDE5,0x03DDFC,7,23,9,,"
武藏:好讨厌的感觉哟...",0x03DDE6,0x03CF56
1823,0x03DDFD,0x03DE08,7,11,3,,"
喵喵:喵...",0x03DDFE,0x03CF58
1824,0x03DE09,0x03DE6D,7,100,45,,"
老大:哦?小智啊?又见面了...我现在在和新力的社员谈工作的事情.大人的世界小孩千万别插嘴!不然会很难看的!",0x03DE0A,0x03CF5A
1825,0x03DE6E,0x03DEE1,7,115,53,,"
老大:混蛋!没办法只好暂时放弃新力!我们火箭队是不灭的!所有的怪兽是为我们火箭队而存在的!小智你千万不要忘了!我先走了!!",0x03DE6F,0x03CF5C
1826,0x03DEE2,0x03DF0E,7,44,20,,"
秘书:呀真是谢谢你的相救!我和社长充满感激啊!",0x03DEE3,0x03CF5E
1827,0x03DF0F,0x03DF7A,7,107,48,,"
社长:少年!谢谢你救了我,在我最需要帮助的时候救了我!这恩情我不会忘的...对了!这礼物可不能忘了!就给你这个好吗?",0x03DF10,0x03CF60
1828,0x03DF7B,0x03DF86,7,11,5,,"
得到大师球",0x03DF7C,0x03CF62
1829,0x03DF87,0x03DF9E,7,23,10,,"
空手道:还不想说道歉吗?",0x03DF88,0x03CF64
1830,0x03DF9F,0x03DFC6,7,39,18,,"
空手道:这里是全国格斗家所聚集的道馆啊!",0x03DFA0,0x03CF66
1831,0x03DFC7,0x03DFEA,7,35,15,,"
跆拳道:听说你很强,那我就不客气了!!",0x03DFC8,0x03CF68
1832,0x03DFEB,0x03E01F,7,52,24,,"
空手道:大当家是格斗家之神,想挑战你要有相当的觉悟啊!",0x03DFEC,0x03CF6A
1833,0x03E020,0x03E03D,7,29,13,,"
空手道:硬的东西一点都不可怕!",0x03E021,0x03CF6C
1834,0x03E03E,0x03E05A,7,28,13,,"
空手道:格斗家害怕的是超能力",0x03E03F,0x03CF6E
1835,0x03E05B,0x03E06E,7,19,8,,"
跆拳道:你想踢馆啊?",0x03E05C,0x03CF70
1836,0x03E06F,0x03E08B,7,28,13,,"
空手道:格斗家害怕的是超能力",0x03E070,0x03CF72
1837,0x03E08C,0x03E0C4,7,56,25,,"
二当家:我是这个道馆的二当家,你想踢馆!那不能饶恕你!!看招",0x03E08D,0x03CF74
1838,0x03E0C5,0x03E0E1,7,28,12,,"
二当家:看大当家怎么对付你!!",0x03E0C6,0x03CF76
1839,0x03E0E2,0x03E10A,7,40,18,,"
大当家:我是这个道馆的大当家,你会后悔的!",0x03E0E3,0x03CF78
1840,0x03E10B,0x03E168,7,93,41,,"
大当家:我输了...你千万别摘我的招牌,不如我送给你我最珍贵的怪兽吧...你是喜欢空手道还是跆拳道??",0x03E10C,0x03CF7A
1841,0x03E169,0x03E174,7,11,5,,"
得到艾比郎",0x03E16A,0x03CF7C
1842,0x03E175,0x03E1B6,7,65,29,,"
裁判:未来的冠军!娜梅的精灵是使用超能力的...格斗系的攻击是没用的!",0x03E176,0x03CF7E
1843,0x03E1B7,0x03E1EA,7,51,24,,"
超能力:娜梅年纪轻轻就掌管这个金黄道馆实力不容小看!",0x03E1B8,0x03CF80
1844,0x03E1EB,0x03E22A,7,63,28,,"
超能力:告诉你吧,曾经金黄市有两个道馆,隔壁的道馆在比赛中输了...",0x03E1EC,0x03CF82
1845,0x03E22B,0x03E253,7,40,18,,"
精神师:你知道吗?精灵只靠力量是不会赢的!",0x03E22C,0x03CF84
1846,0x03E254,0x03E269,7,21,9,,"
超能力:我怎么会输呢?",0x03E255,0x03CF86
1847,0x03E26A,0x03E293,7,41,19,,"
精神师:使用看不到的力量就是使用不超能力!",0x03E26B,0x03CF88
1848,0x03E294,0x03E2A7,7,19,8,,"
超能力:有这样的事?",0x03E295,0x03CF8A
1849,0x03E2A8,0x03E2C3,7,27,11,,"
超能力:娜梅比我还年轻啊...",0x03E2A9,0x03CF8C
1850,0x03E2C4,0x03E2EB,7,39,18,,"
超能力:想赢娜梅的话必须要有强大的念力!",0x03E2C5,0x03CF8E
1851,0x03E2EC,0x03E30D,7,33,15,,"
超能力:精灵性格会像主人你知道吗?",0x03E2ED,0x03CF90
1852,0x03E30E,0x03E327,7,25,10,,"
超能力:嗯...看来你明白啊",0x03E30F,0x03CF92
1853,0x03E328,0x03E344,7,28,12,,"
精神师:哦,你不想学超能力吗?",0x03E329,0x03CF94
1854,0x03E345,0x03E35C,7,23,9,,"
超能力:不想学就算了...",0x03E346,0x03CF96
1855,0x03E35D,0x03E371,7,20,9,,"
超能力:你想见娜梅吧",0x03E35E,0x03CF98
1856,0x03E372,0x03E388,7,22,10,,"
超能力:我不会阻止你的",0x03E373,0x03CF9A
1857,0x03E389,0x03E3D5,7,76,35,,"
娜梅:我有预感你会来,我是超能力少女,我不喜欢战斗,不过我可以让你看看我的厉害!",0x03E38A,0x03CF9C
