stable_key,record_type,entry_index,dialogue_id,category,source_offset_or_pointer,pointer_references,selected_pointer_references,layout,speaker,chinese_record_indexes,chinese_offsets,chinese_text,english_2015_storage,english_2015,english_v2,editorial_origin,alignment_method,alignment_confidence,source_resolution,review_status,source_capacity_bytes,compression,compression_justification,fidelity_comment,multi_source_mode,pointer_variant_count,storage_overlap_group,storage_overlap_role
MAIN:0x0323C8,MAIN,561,,Pokédex,0x0323C8,0x032050,0x032050,pokedex_13x4,,769,0x0323F4,有很长的尾巴可以保护身体,ascii,Its tail actsas a ground to guard it from shocks,Its long tail can protect its body.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,50,no,,Direct Chinese-source rendering: Its long tail can protect its body; no divergent 2015 detail is imported.,,,,
MAIN:0x0323FB,MAIN,562,,Pokédex,0x0323FB,0x032052,0x032052,pokedex_13x4,,770,0x03240E,喜欢挖洞隐藏吃食物时才出来,ascii,Lives in aridlocations farfrom water,It loves burrows and comes out only to eat.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,36,no,,Direct Chinese-source rendering: It loves burrows and comes out only to eat; no divergent 2015 detail is imported.,,,,
MAIN:0x032420,MAIN,563,,Pokédex,0x032420,0x032056,0x032056,pokedex_13x4,,772,0x032440,身体虽小但有毒牙要小心,ascii,Its venomous barbs render this Pok@mon dangerous,"Though small, its toxic fangs demand caution.",translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,48,no,,"Direct Chinese-source rendering: though small, its toxic fangs demand caution; no divergent 2015 detail is imported.",,,,
MAIN:0x032451,MAIN,564,,Pokédex,0x032451,0x03205E,0x03205E,pokedex_13x4,,776,0x0324A2,遇到危险时发出攻击,ascii,An aggressivePok@mon that is quick to attack,It attacks when it senses danger.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,45,no,,Direct Chinese-source rendering: It attacks when it senses danger; no divergent 2015 detail is imported.,,,,
MAIN:0x03247F,MAIN,565,,Pokédex,0x03247F,0x032060,0x032060,pokedex_13x4,,777,0x0324B6,能挥动大尾巴攻击敌人,ascii,It uses its tail to breakthe bones of its prey,It can swing its big tail to strike foes.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,47,no,,Direct Chinese-source rendering: It can swing its big tail to strike foes; no divergent 2015 detail is imported.,,,,
MAIN:0x0324AF,MAIN,566,,Pokédex,0x0324AF,0x032062,0x032062,pokedex_13x4,,778,0x0324CC,长的可爱惹很多的喜爱,ascii,This Pok@mon has many adm-irers and is very rare,Its cute looks make it widely loved.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,48,no,,Direct Chinese-source rendering: its cute appearance makes it widely loved; no divergent 2015 detail is imported.,,,,
MAIN:0x0324E0,MAIN,567,,Pokédex,0x0324E0,0x032066,0x032066,pokedex_13x4,,780,0x0324F8,出生只有一条尾巴长大后尾巴会增加,ascii,"As it grows, its tails split to formmore tails","Born with one tail, it grows more as it matures.",translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,49,no,,"Direct Chinese-source rendering: Born with one tail, it grows more as it matures; no divergent 2015 detail is imported.",,,,
MAIN:0x032512,MAIN,568,,Pokédex,0x032512,0x03206C,0x03206C,pokedex_13x4,,783,0x032546,被激怒身体会吸取意气变大,ascii,When angered it will infl-ate to an en-ormous size,"When angered, it draws in air and swells up.",translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,50,no,,"Direct Chinese-source rendering: When angered, it draws in air and swells up; no divergent 2015 detail is imported.",,,,
MAIN:0x032545,MAIN,569,,Pokédex,0x032545,0x03206E,0x03206E,pokedex_13x4,,784,0x032560,能发出超声波寻找目标,ascii,Lives in darkplaces. Uses sound waves to see,It uses ultrasound to find targets.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,45,no,,Direct Chinese-source rendering: It uses ultrasound to find targets; no divergent 2015 detail is imported.,,,,
MAIN:0x032573,MAIN,570,,Pokédex,0x032573,0x032076,0x032076,pokedex_13x4,,788,0x0325B4,带有很多花粉头很重,ascii,Flaps its petals to scatter pois-onous pollen,Its head is heavy with lots of pollen.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,51,no,,Direct Chinese-source rendering: Its head is heavy with lots of pollen; no divergent 2015 detail is imported.,,,,
MAIN:0x0325A7,MAIN,571,,Pokédex,0x0325A7,0x032078,0x032078,pokedex_13x4,,789,0x0325C8,喜欢住在洞穴中,ascii,It absorbs energy from the roots of trees,It likes living in caves.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,44,no,,Direct Chinese-source rendering: It likes living in caves; no divergent 2015 detail is imported.,,,,
MAIN:0x0325D4,MAIN,572,,Pokédex,0x0325D4,0x03207E,0x03207E,pokedex_13x4,,792,0x032608,扇动翅膀放出有毒的粉,ascii,The powdery scales on itswings containstrong poison,Its beating wings release toxic powder.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,52,no,,Direct Chinese-source rendering: Its beating wings release toxic powder; no divergent 2015 detail is imported.,,,,
MAIN:0x032609,MAIN,573,,Pokédex,0x032609,0x032082,0x032082,pokedex_13x4,,794,0x032632,挖洞的本领非常强大,ascii,A team of diglets that cantrigger earthquakes,It is highly skilled at digging.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,45,no,,Direct Chinese-source rendering: It is highly skilled at digging; no divergent 2015 detail is imported.,,,,
MAIN:0x032637,MAIN,574,,Pokédex,0x032637,0x032088,0x032088,pokedex_13x4,,797,0x032670,有很强的意念,ascii,Uses psychic powers when its headachesbecome worse,It has strong psychic power.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,51,no,,Direct Chinese-source rendering: It has strong psychic power; no divergent 2015 detail is imported.,,,,
MAIN:0x03266B,MAIN,575,,Pokédex,0x03266B,0x03208C,0x03208C,pokedex_13x4,,799,0x03268E,平时温和发怒时非常可怕,ascii,Its angered easily and won't hesit- ate to attack,"Usually gentle, but terrifying when angry.",translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,52,no,,"Direct Chinese-source rendering: Usually gentle, but terrifying when angry; no divergent 2015 detail is imported.",,,,
MAIN:0x0326A0,MAIN,576,,Pokédex,0x0326A0,0x032092,0x032092,pokedex_13x4,,802,0x0326D8,奔跑速度和风一样快,ascii,"Admired for its beauty, it runs as ifits on wings",It can run as fast as the wind.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,51,no,,Direct Chinese-source rendering: It can run as fast as the wind; no divergent 2015 detail is imported.,,,,
MAIN:0x0326D4,MAIN,577,,Pokédex,0x0326D4,0x032096,0x032096,pokedex_13x4,,804,0x0326FE,地上水中都能生活,ascii,It uses the spiral on itsbelly to makeits foe sleep,It can live both on land and in water.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,52,no,,Direct Chinese-source rendering: It can live both on land and in water; no divergent 2015 detail is imported.,,,,
MAIN:0x032709,MAIN,578,,Pokédex,0x032709,0x03209C,0x03209C,pokedex_13x4,,807,0x032738,身体发出射线让敌人头疼,ascii,Waves emittedfrom its bodycan induce headaches,Its rays give foes headaches.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,48,no,,Direct Chinese-source rendering: its emitted rays give foes headaches; no divergent 2015 detail is imported.,,,,
MAIN:0x03273A,MAIN,579,,Pokédex,0x03273A,0x0320A0,0x0320A0,pokedex_13x4,,809,0x03276C,喜欢锻炼身体,ascii,It trains in martial arts to become stronger,It likes to train its body.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,47,no,,Direct Chinese-source rendering: It likes to train its body; no divergent 2015 detail is imported.,,,,
MAIN:0x03276A,MAIN,580,,Pokédex,0x03276A,0x0320A4,0x0320A4,pokedex_13x4,,811,0x03278A,有厉害的胳膊可以攻击敌人,ascii,It can throw punches that sends its foeflying,Its strong arms can attack foes.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,45,no,,Direct Chinese-source rendering: Its strong arms can attack foes; no divergent 2015 detail is imported.,,,,
MAIN:0x032798,MAIN,581,,Pokédex,0x032798,0x0320AA,0x0320AA,pokedex_13x4,,814,0x0327C8,被它攻击后很难生还,ascii,Lures prey with an aromathen swallowsthem whole,Few survive an attack from it.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,49,no,,Direct Chinese-source rendering: Few survive an attack from it; no divergent 2015 detail is imported.,,,,
MAIN:0x0327CA,MAIN,582,,Pokédex,0x0327CA,0x0320B0,0x0320B0,pokedex_13x4,,817,0x032806,多生长在草原和山区,ascii,"Mistaken for boulders,theyare often stepped on",It grows in grasslands and mountain areas.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,49,no,,Direct Chinese-source rendering: It grows in grasslands and mountain areas; no divergent 2015 detail is imported.,,,,
MAIN:0x0327FC,MAIN,583,,Pokédex,0x0327FC,0x0320B4,0x0320B4,pokedex_13x4,,819,0x03282E,身体像岩石一样坚硬,ascii,It can with- stand blasts from dynamitew/out damage,Its body is as hard as rock.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,51,no,,Direct Chinese-source rendering: Its body is as hard as rock; no divergent 2015 detail is imported.,,,,
MAIN:0x032830,MAIN,584,,Pokédex,0x032830,0x0320B8,0x0320B8,pokedex_13x4,,821,0x032862,以惊人的速度飞奔,ascii,Loves to raceit will chaseanything thatmoves fast,It dashes at amazing speed.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,49,no,,Direct Chinese-source rendering: It dashes at amazing speed; no divergent 2015 detail is imported.,,,,
MAIN:0x032862,MAIN,585,,Pokédex,0x032862,0x0320BE,0x0320BE,pokedex_13x4,,824,0x03289E,能发射电磁波,ascii,It uses elec-tromagnetic waves to staysuspended,It emits EM waves.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,48,no,,Direct Chinese-source rendering: It emits EM waves; no divergent 2015 detail is imported.,,,,
MAIN:0x032893,MAIN,586,,Pokédex,0x032893,0x0320C2,0x0320C2,pokedex_13x4,,826,0x0328BE,嘴上的大葱攻击很厉害,ascii,It uses its sprig of oni-ons much likea sword,Its leek is a powerful weapon.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,46,no,,Direct Chinese-source rendering: Its leek is a powerful weapon; no divergent 2015 detail is imported.,,,,
MAIN:0x0328C2,MAIN,587,,Pokédex,0x0328C2,0x0320C6,0x0320C6,pokedex_13x4,,828,0x0328EC,三个头睡觉时其中一个头是清醒的,ascii,"While 2 headssleep, one head stays awake",Two heads sleep while the third stays awake.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,44,no,,Direct Chinese-source rendering: Two heads sleep while the third stays awake; no divergent 2015 detail is imported.,,,,
MAIN:0x0328EF,MAIN,588,,Pokédex,0x0328EF,0x0320CA,0x0320CA,pokedex_13x4,,830,0x03291A,身体里具有热的能量很耐冷,ascii,"Unharmed by cold temps,itswims quicklyin cold water",Heat within its body makes it resist cold.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,52,no,,Direct Chinese-source rendering: Heat within its body makes it resist cold; no divergent 2015 detail is imported.,,,,
MAIN:0x032924,MAIN,589,,Pokédex,0x032924,0x0320CE,0x0320CE,pokedex_13x4,,832,0x032946,全身是污泥身体有毒,ascii,"Smells so aw-ful, it can cause people to faint",Its whole body is toxic sludge.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,47,no,,Direct Chinese-source rendering: Its whole body is toxic sludge; no divergent 2015 detail is imported.,,,,
MAIN:0x032954,MAIN,590,,Pokédex,0x032954,0x0320D6,0x0320D6,pokedex_13x4,,836,0x0329A8,很神奇的瓦斯生物,ascii,Its lick sapsthe life force from its victim,It is a strange gaseous life-form.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,49,no,,Direct Chinese-source rendering: It is a strange gaseous life-form; no divergent 2015 detail is imported.,,,,
MAIN:0x032986,MAIN,591,,Pokédex,0x032986,0x0320D8,0x0320D8,pokedex_13x4,,837,0x0329BA,多在月夜时出来活动,ascii,It loves to laugh at others when scaring them,It is mostly active on moonlit nights.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,51,no,,Direct Chinese-source rendering: It is mostly active on moonlit nights; no divergent 2015 detail is imported.,,,,
MAIN:0x0329BA,MAIN,592,,Pokédex,0x0329BA,0x0320DC,0x0320DC,pokedex_13x4,,839,0x0329E6,据说能让人做恶梦,ascii,"Puts enemies to sleep,theneats their dreams",It is said to give people nightmares.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,45,no,,Direct Chinese-source rendering: It is said to give people nightmares; no divergent 2015 detail is imported.,,,,
MAIN:0x0329E8,MAIN,593,,Pokédex,0x0329E8,0x0320E0,0x0320E0,pokedex_13x4,,841,0x032A14,钳子是最有力的武器,ascii,Its pincers are used for balance when walking,Its pincers are its strongest weapons.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,46,no,,Direct Chinese-source rendering: Its pincers are its strongest weapons; no divergent 2015 detail is imported.,,,,
MAIN:0x032A17,MAIN,594,,Pokédex,0x032A17,0x0320E4,0x0320E4,pokedex_13x4,,843,0x032A40,多出现在发电厂小心自爆,ascii,It'll self- destruct withvery little stimulus,"Often at power plants, it may blow itself up.",translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,47,no,,Direct Chinese-source rendering: it often appears at power plants and may blow itself up; no divergent 2015 detail is imported.,,,,
MAIN:0x032A47,MAIN,595,,Pokédex,0x032A47,0x0320E8,0x0320E8,pokedex_13x4,,845,0x032A72,遇到食物时会聚集同伴,ascii,"Mistaken for eggs, they quickly att- ack in swarms","When it finds food, it gathers its allies.",translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,52,no,,"Direct Chinese-source rendering: When it finds food, it gathers its allies; no divergent 2015 detail is imported.",,,,
MAIN:0x032A7C,MAIN,596,,Pokédex,0x032A7C,0x0320EC,0x0320EC,pokedex_13x4,,847,0x032A9A,很难看到失去母亲的它的真面目,ascii,It wears the skull of its dead mother &often cries,"After losing its mother, its face stays hidden.",translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,50,yes,Rephrased to fit the four 13-cell Pokédex lines without splitting a word or dropping the source fact.,"Direct Chinese-source rendering: after it loses its mother, few see its true face; no death detail is added. Full-text review: Clarifies the source relation in natural English.",,,,
MAIN:0x032AAF,MAIN,597,,Pokédex,0x032AAF,0x0320FA,0x0320FA,pokedex_13x4,,854,0x032B42,骨头很坚硬训练员要小心它,ascii,Its bones are1000 times stronger thana humans,"Its bone is hard, so Trainers must beware.",translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,47,no,,"Direct Chinese-source rendering: Its bone is hard, so Trainers must beware; no divergent 2015 detail is imported.",,,,
MAIN:0x032ADF,MAIN,598,,Pokédex,0x032ADF,0x0320FC,0x0320FC,pokedex_13x4,,855,0x032B5C,全身具有坚硬的皮肤保护,ascii,Its armor- like hide canrepel even molten lava,Tough skin protects its whole body.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,50,no,,Direct Chinese-source rendering: Tough skin protects its whole body; no divergent 2015 detail is imported.,,,,
MAIN:0x032B12,MAIN,599,,Pokédex,0x032B12,0x0320FE,0x0320FE,pokedex_13x4,,856,0x032B74,出生地非常少抓住它的人很幸运,ascii,Rare Pok@mon that's said to bring hap-piness to all,It is born in few places. Catching one is lucky.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,52,no,,Direct Chinese-source rendering: It is born in few places. Catching one is lucky; no divergent 2015 detail is imported.,,,,
MAIN:0x032B47,MAIN,600,,Pokédex,0x032B47,0x032100,0x032100,pokedex_13x4,,857,0x032B92,全身长着像海草一样的东西移动很轻,ascii,Its identity is swathed byseaweed like vines.,Seaweed-like growths cover it. It moves with ease.,translated_directly_from_chinese_ai_review,pointer_table,high,pointer_table,ai_source_reviewed,45,yes,Rephrased to fit the four 13-cell Pokédex lines without splitting a word or dropping the source fact.,Direct Chinese-source rendering: Seaweed-like growths cover it. It moves lightly; no divergent 2015 detail is imported. Full-text review: Replaces the unidiomatic phrase 'moves lightly'.,,,,
