stable_key,record_type,entry_index,dialogue_id,category,source_offset_or_pointer,pointer_references,selected_pointer_references,layout,speaker,chinese_record_indexes,chinese_offsets,chinese_text,english_2015_storage,english_2015,english_v2,editorial_origin,alignment_method,alignment_confidence,source_resolution,review_status,source_capacity_bytes,compression,compression_justification,fidelity_comment,multi_source_mode,pointer_variant_count,storage_overlap_group,storage_overlap_role
MAIN:0x03C8E5,MAIN,1596,D0724,In-game dialogue,0x03C8E5,0x03CF3A,0x03CF3A,dialogue_19_19,JAMES,1808,0x03DC77,火箭队:等等!老大在谈重要的事不能让你去打扰!,ascii,Jessie: Stop right there twerp! Jessie:Render your-self invisible or prepare to fight! Meowth:That's right,JAMES: Wait! Boss is discussing business. Don't disturb him!,adapted_from_official_english_gen1_with_chinese_fidelity_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,114,no,,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,,,,
MAIN:0x03C958,MAIN,1597,D0725,In-game dialogue,0x03C958,0x03CF3C,0x03CF3C,dialogue_19_19,ASH,1809,0x03DCA4,小智:你们是?,ascii,Team Rocket: Looks like Team Rocket's blasting off again!,ASH: Who are you?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,57,no,,Directly preserves Ash's identity question; the 2015 blast-off line belongs to another scene state.,,,,
MAIN:0x03C992,MAIN,1598,D0726,In-game dialogue,0x03C992,0x03CF5A,0x03CF5A,dialogue_19_19,GIOVANNI,1824,0x03DE09,老大:哦?小智啊?又见面了...我现在在和新力的社员谈工作的事情.大人的世界小孩千万别插嘴!不然会很难看的!,ascii,Ash! We meet again!The President and Iare discussing a vital proposition. Keep your nose out of grown up matters...or experience a world of pain!,"GIOVANNI: Ah, Ash! Again! I'm talking business with Silph staff. Stay out of grown-up matters, or face pain!",adapted_from_official_english_gen1_with_chinese_fidelity_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,147,no,,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,,,,
MAIN:0x03CA26,MAIN,1599,D0727,In-game dialogue,0x03CA26,0x03CF5C,0x03CF5C,dialogue_19_19,GIOVANNI,1825,0x03DE6E,老大:混蛋!没办法只好暂时放弃新力!我们火箭队是不灭的!所有的怪兽是为我们火箭队而存在的!小智你千万不要忘了!我先走了!!,ascii,"Blast! You ruined our plans for SilphBut, Team Rocket will never fall! Ash! All Pok@mon exist for Team Rocket! I shall return!","GIOVANNI: Blast it! I quit Silph for now. Team Rocket won't fall! All Pokémon exist for us! Remember, Ash! I'm off!",adapted_from_official_english_gen1_with_chinese_fidelity_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,140,no,,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,,,,
MAIN:0x03CAB3,MAIN,1600,D0728,In-game dialogue,0x03CAB3,0x03CF5E,0x03CF5E,dialogue_19_19,SECRETARY,1826,0x03DEE2,秘书:呀真是谢谢你的相救!我和社长充满感激啊!,ascii,Thank you for resc-uing us! We admire your courage.,The President and I are so grateful you saved us!,official_english_gen1_reviewed_chinese_specific_retained_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,51,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.,,,,
MAIN:0x03CAE7,MAIN,1601,D0729,In-game dialogue,0x03CAE7,0x03B00E,0x03B00E,dialogue_19_19,,1685,0x03CAE5,使用精灵笛唤醒睡着的卡比兽,ascii,The Pok@mon woke up,The Poké Flute woke sleeping Snorlax!,official_english_gen1_reviewed_chinese_specific_retained_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,19,yes,"Uses shorter direct clauses and removes English-only scaffolding, reducing this entry from 46 to 36 formatted bytes while retaining every Chinese-source detail named in the fidelity comment.",Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.,,,,
MAIN:0x03CAFB,MAIN,1602,D0730,In-game dialogue,0x03CAFB,0x03B010,0x03B010,dialogue_19_19,,1686,0x03CB01,钓鱼者:这里是有名的钓鱼区,ascii,I got a bite here!,This is a famous fishing spot.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,18,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Replaces the unidiomatic phrase 'Fishing is famous here'. Omits the contextual one-speaker label 'FISHERMAN', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03CB0E,MAIN,1603,D0731,In-game dialogue,0x03CB0E,0x03B012,0x03B012,dialogue_19_19,,1687,0x03CB1C,钓鱼者:你不喜欢钓鱼吗?,ascii,Just a small fry!,Don't you like fishing?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,17,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the full official trainer-class label and question. Omits the contextual one-speaker label 'FISHERMAN', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03CB20,MAIN,1604,D0732,In-game dialogue,0x03CB20,0x03B014,0x03B014,dialogue_19_19,,1688,0x03CB34,钓鱼者:水上也有很多精灵哦,ascii,Fishing's a waitinggame!,Many Pokémon swim here too!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,24,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Uses the full official trainer-class label. Omits the contextual one-speaker label 'FISHERMAN', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03CB39,MAIN,1605,D0733,In-game dialogue,0x03CB39,0x03B016,0x03B016,dialogue_19_19,,1689,0x03CB4F,钓鱼者:水系精灵最可爱!,ascii,That one got away!,Water-types are the cutest!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,18,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the article and full official trainer-class label. Omits the contextual one-speaker label 'FISHERMAN', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03CB4C,MAIN,1606,D0734,In-game dialogue,0x03CB4C,0x03B028,0x03B028,dialogue_19_19,,1698,0x03CC3F,女孩:水系精灵好漂亮,ascii,You like fishing?,Water-types are lovely!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,17,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; directly retains the girl's admiration for the beauty of Water-type Pokémon.,,,,
MAIN:0x03CB5E,MAIN,1607,D0735,In-game dialogue,0x03CB5E,0x03B02A,0x03B02A,dialogue_19_19,,1699,0x03CC54,女孩:你不喜欢吗?,ascii,Ouch!,Don't you like them?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,5,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Keeps the follow-up question about whether the player likes the Water-type Pokémon just discussed.,,,,
MAIN:0x03CB64,MAIN,1608,D0736,In-game dialogue,0x03CB64,0x03B018,0x03B018,dialogue_19_19,,1690,0x03CB67,钓鱼者:你看不到我在钓鱼吗?,ascii,I would rather be working!,Can't you see me fishing?,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,27,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Uses the full official trainer-class label. Omits the contextual one-speaker label 'FISHERMAN', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03CB80,MAIN,1609,D0737,In-game dialogue,0x03CB80,0x03B01A,0x03B01A,dialogue_19_19,,1691,0x03CB83,钓鱼者:算了...鱼都让你吓跑了,ascii,It's not easy...,Oh well... You scared all the fish away.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,16,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the missing article and idiomatic particle. Omits the contextual one-speaker label 'FISHERMAN', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03CB91,MAIN,1610,D0738,In-game dialogue,0x03CB91,0x03B01C,0x03B01C,dialogue_19_19,,1692,0x03CBA1,"钓鱼者:我有好动西,要看吗",ascii,You never know whatyou'll catch!,I caught a good one. Want to see?,official_english_gen1_reviewed_chinese_specific_retained_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,32,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the omitted subject and complete question. Omits the contextual one-speaker label 'FISHERMAN', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03CBB2,MAIN,1611,D0739,In-game dialogue,0x03CBB2,0x03B01E,0x03B01E,dialogue_19_19,,1693,0x03CBBB,钓鱼者:水系精灵克火系的哦,ascii,Lost it!,Water beats Fire!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,8,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Uses the full official trainer-class label. Omits the contextual one-speaker label 'FISHERMAN', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03CBBB,MAIN,1612,D0740,In-game dialogue,0x03CBBB,0x03B020,0x03B020,dialogue_19_19,,1694,0x03CBD6,电气团:在这里我的精灵难碰敌手,ascii,Electricity is my specialty!,My Pokémon rule here!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,29,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; uses the matching Electric-specialist Rocker class and preserves the boast that his Pokémon are nearly unrivaled here.,,,,
MAIN:0x03CBD9,MAIN,1613,D0741,In-game dialogue,0x03CBD9,0x03B022,0x03B022,dialogue_19_19,,1695,0x03CBF5,电气团:居然栽跟头了...,ascii,Water conducts electricity.,I actually lost...,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,27,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compact direct rendering from Chinese; keeps the Rocker's surprise that he unexpectedly suffered a setback.,,,,
MAIN:0x03CBF5,MAIN,1614,D0742,In-game dialogue,0x03CBF5,0x03B024,0x03B024,dialogue_19_19,,1696,0x03CC0D,侦察员:我什么要求都没有,ascii,Water calms my mind,I don't want anything from you.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,19,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Turns a noun fragment into the complete contextual statement. Omits the contextual one-speaker label 'SCOUT', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03CC09,MAIN,1615,D0743,In-game dialogue,0x03CC09,0x03B026,0x03B026,dialogue_19_19,,1697,0x03CC26,侦察员:我不是可疑的人哪,ascii,Pok@mon battles arerelaxing as well.,I'm not suspicious!,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,36,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the omitted subject. Omits the contextual one-speaker label 'SCOUT', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03CC2E,MAIN,1616,D0744,In-game dialogue,0x03CC2E,0x03B030,0x03B030,dialogue_19_19,,1702,0x03CC99,女孩:随便的人走开,ascii,I saw a large Pok@-mon sleeping here!,"Get lost, stranger!",translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,37,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Replaces the unnatural plural imperative with a direct source dismissal. Omits the contextual one-speaker label 'GIRL', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
MAIN:0x03CC54,MAIN,1617,D0745,In-game dialogue,0x03CC54,0x03B032,0x03B032,dialogue_19_19,,1703,0x03CCAC,"女孩:对不起,误会你了",ascii,Snorlax love to nap,Sorry. I mistook you for someone else.,translated_directly_from_chinese_ai_review,pointer_table,high,dialogue_inventory_overlay,ai_source_reviewed,19,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Explains the source misunderstanding in natural English. Omits the contextual one-speaker label 'GIRL', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",,,,
