pointer_reference_hex,chinese_record_index,chinese_offset_hex,chinese_text,english_offset_hex,english_storage,english_text,english_translation_status,french_source_offset_hex,french_text,present_in_french,pointer_redirected_for_french
0x03AEF0,1542,0x03B717,"
叔叔:我知道你的厉害了...",0x03B2E4,ascii,Haha-ha-choo! Snort,english_ascii_present,0x03B2E4,Impressionnant...,yes,no
0x03AEF2,1543,0x03B731,"
叔叔:我的防御力是最强的",0x03B2F8,ascii,I love the mountainair!,english_ascii_present,0x03B2F8,Ma Défense est imbattable !,yes,no
0x03AEF4,1544,0x03B74A,"
叔叔:这么强的防御你都破了??",0x03B310,ascii,That cleared my head!,english_ascii_present,0x03B310,"Tu as percé
ma Défense ?!",yes,no
0x03AEF6,1545,0x03B767,"
男孩:奇怪?吉野老人不在跑哪去了?",0x03B329,ascii,People pay a lot for Cubone skulls.,english_ascii_present,0x03B329,"C'est bizarre...
Où est donc passé
M. Fuji ?",yes,no
0x03AEF8,1546,0x03B788,"
女孩:这里是吉野老爷爷的家,他人很好哦,照顾那些被丢弃回不了家的精灵们",0x03B34F,ascii,I saw Cubone's mom die trying to get away from Team Rocket!,english_ascii_present,0x03B34F,"M. Fuji recueille
ici les Pokémon
abandonnés.",yes,no
0x03AEFA,1547,0x03B7CD,"
商人:火箭队的混蛋们为了钱什么都干的出来",0x03B390,ascii,This town's known as the grave site of Pok@mon.,english_ascii_present,0x03B390,"Pour de l'argent,
la Team Rocket
est prête à tout.",yes,no
0x03AEFC,1548,0x03B7F6,"
女孩:可拉可拉的妈妈就是在逃出来的时候被火箭队杀了,我也看到了!",0x03B7F5,graphical_codes,"00<B2CF><B1DE>:<B0DE><B8BB><B0DE><B8BB><B0BC><B1DB><B1DB><B2AB><B0C2><B0B8><B3EF><B0A4><B0FC><B0BC><B0F0><B7CD><B1B6><B5A2><B5A3><B5A4><B8BC><B0F8>,<B1C2><B0F6><B0FD><B0DB><B0F8>!",not_translated_in_english,0x03B7F5,"La mère d'Osselait
fuyait. J'ai vu
la Team Rocket
la tuer !",yes,no
0x03AEFE,1549,0x03B835,"
修女:幽灵塔是为了安慰死去的精灵之灵而盖的",0x03B3C2,ascii,Did you come to payrespects?,english_ascii_present,0x03B3C2,Cette Tour apaise l'âme des Pokémon disparus.,yes,no
0x03AF00,1550,0x03B860,"
修女:我是祈祷师!我感觉到上面有迷凸的灵魂...",0x03B427,ascii,There are spirits up to mischief!,english_ascii_present,0x03B427,"EXORCISTE :
Une âme erre
plus haut...",yes,no
0x03AF02,1551,0x03B88D,"
女孩:对已死去的皮皮一直无法忘怀...糟糕又哭了...",0x03B44A,ascii,Growlith...(Sniff!)I can't stop... crying...,english_ascii_present,0x03B44A,"Mon Mélofée est
mort... Je pleure
encore...",yes,no
0x03AF04,1552,0x03B8BE,"
女孩:你也是来参拜的吗?真是一位对精灵用情很深的男孩",0x03B47A,ascii,Pok@mon Tower was built in memory of Pok@mon that have died.,english_ascii_present,0x03B47A,"Tu viens prier ?
Tu aimes beaucoup
les Pokémon.",yes,no
0x03AF06,1553,0x03B8F2,"
小茂:小智?你怎么也到这里来了,你的精灵死了吗?混蛋不是还活着吗!!小心我把你打的不能站起来!",0x03B4B9,ascii,"Why are you here Ash? You're Pok@monlook fine!But,I canat least make them faint! Let's go!",english_ascii_present,0x03B4B9,"RÉGIS : Sacha ?
Ils sont en vie !
Je peux les mettre
K.O. quand même !",yes,no
0x03AF08,1554,0x03B94B,"
小茂:王八蛋!你对我这么狠!枉我对你这么手下留情!!对了,宠物精灵图鉴怎样了?我发现可拉可拉了但没有发现进化后的嘎拉嘎拉!在这附近一定没有那我要走了!我和你不同我可是个大忙人啊...再见了",0x03B516,ascii,"How's your Pok@dex pal? I just caught a Cubone! Well, I better get going! I've got a lot to accomplish, Smell ya later!",english_ascii_present,0x03B516,"RÉGIS : Doucement !
Je t'avais ménagé.
Ton Pokédex ? J'ai
trouvé Osselait,
mais pas Ossatueur.
Je suis pressé.
Salut !",yes,no
0x03AF0A,1555,0x03B9FD,"
修女:我们也不知道幽灵的真正身份...如果有幽灵眼镜的话说不定就能知道了...",0x03B592,ascii,A Silph Scope may be able to identifywayward Ghosts!,english_ascii_present,0x03B592,"Un Scope Sylphe
pourrait démasquer
les Spectres...",yes,no
0x03AF0C,1556,0x03BA46,"
上面阴森森的...精灵们都很害怕...",0x03B5C8,ascii,Ghost: Get out... Get...Out...,english_ascii_present,0x03B5C8,"Là-haut,
les Pokémon
sont terrifiés...",yes,no
0x03AF0E,1557,0x03BA68,"
迷你裙:看看我的皮皮吧",0x03B7A1,ascii,All right! Let's go,english_ascii_present,0x03B7A1,"Regarde
mon Mélofée !",yes,no
0x03AF10,1558,0x03BA7F,"
迷你裙:你没被吹眠吧...",0x03B7B5,ascii,Drat! You're good.,english_ascii_present,0x03B7B5,Tu n'as pas été hypnotisé ?,yes,no
0x03AF12,1559,0x03BA97,"
老爷爷:火焰是最美的",0x03B77E,ascii,I'm a gambling dude,english_ascii_present,0x03B77E,"Rien de plus beau
que les flammes !",yes,no
0x03AF14,1560,0x03BAAC,"
老爷爷:有点过火了...",0x03B792,ascii,Came up short!,english_ascii_present,0x03B792,Je me suis un peu trop échauffé...,yes,no
0x03AF16,1561,0x03BAC2,"
职员:我无法忍受我的臭泥军团",0x03B754,ascii,How are you with Pok@mon?,english_ascii_present,0x03B754,Je ne supporte plus tous ces Tadmorv !,yes,no
0x03AF18,1562,0x03BADF,"
职员:谢谢你帮我教训了这堆臭泥军团!",0x03B770,ascii,Ow! Meltdown!,english_ascii_present,0x03B770,"Merci d'avoir maté
ces Tadmorv !",yes,no
0x03AF1A,1563,0x03BB03,"
少年:知道毒的恐怖吗?",0x03B5E8,ascii,Such an adorable Pok@mon!,english_ascii_present,0x03B5E8,Tu sais combien le poison est terrifiant ?,yes,no
0x03AF1C,1564,0x03BB19,"
少年:他会让你的体力慢慢减少的",0x03B604,ascii,Don't be so mean toClefairy!,english_ascii_present,0x03B604,"Le poison réduit
peu à peu tes PV.",yes,no
0x03AF1E,1565,0x03BB38,"
迷你裙:怎么又见到你了?",0x03B621,ascii,I love Nidoran!,english_ascii_present,0x03B621,Encore toi ?,yes,no
0x03AF20,1566,0x03BB50,"
迷你裙:你真是阴魂不散啊",0x03B631,ascii,That's my favorite Pok@mon!,english_ascii_present,0x03B631,Tu me colles !,yes,no
0x03AF22,1567,0x03BB69,"
迷你裙:我爱喵喵...喵",0x03B64D,ascii,Meowth is so cute! Meow!,english_ascii_present,0x03B64D,"J'adore Miaouss...
Miaou !",yes,no
0x03AF24,1568,0x03BB7F,"
迷你裙:招财猫能带来好运!",0x03B666,ascii,Pidgey and Rattata are cute too!,english_ascii_present,0x03B666,Miaouss porte chance !,yes,no
0x03AF26,1569,0x03BB99,"
迷你裙:普通的精灵才不普通",0x03B687,ascii,We must look silly standing here like this.,english_ascii_present,0x03B687,Même un Pokémon ordinaire peut être unique.,yes,no
0x03AF28,1570,0x03BBB4,"
迷你裙:像你这种普通的训练师训练的精灵一定普通!",0x03B6B3,ascii,Saffron's guard won't let us pass!,english_ascii_present,0x03B6B3,"Comme tu es banal,
tes Pokémon le sont
forcément aussi !",yes,no
0x03AF2A,1571,0x03BBE4,"
老爷爷:我还年轻呢",0x03B716,ascii,"School is fun, but so are Pok@mon.",english_ascii_present,0x03B716,Je suis encore jeune !,yes,no
0x03AF2C,1572,0x03BBF7,"
老爷爷:如何?看到我的活力了吧!",0x03B739,ascii,I'll just stay withschool.,english_ascii_present,0x03B739,Tu vois ? En pleine forme !,yes,no
0x03AF2E,1573,0x03BC16,"
职员:今天运气不好",0x03B6D9,ascii,You need a strategyto win!,english_ascii_present,0x03B6D9,Pas de chance aujourd'hui.,yes,no
0x03AF30,1574,0x03BC29,"
职员:真是运气不好啊",0x03B6F4,ascii,"Go with Grimer, and...and then...",english_ascii_present,0x03B6F4,Quelle malchance...,yes,no
0x03AF32,1575,0x03BC3E,"
大叔:宠物精灵之笛之所以可以叫醒睡着的宠物精灵是因为它可以发出人听不到的特殊声音",0x03BA87,ascii,I road uphill on Cycling Road from Fuchsia!,english_ascii_present,0x03BA87,"La Poké Flûte
émet un son spécial
inaudible à l'homme
qui réveille
un Pokémon endormi.",yes,no
0x03AF34,1576,0x03BC8F,"
阿姨:我是从枯叶市来的",0x03BA58,ascii,My sister's so im- mature! She drives me nuts!,english_ascii_present,0x03BA58,Je viens de Carmin sur Mer.,yes,no
0x03AF36,1577,0x03BCA6,"
营业员:您是我们这里新开店的一百位幸运顾客,本店特别送您一支矿泉水做纪念!!",0x03BCA7,ascii,Hi! Would you care for some lemonade? It'll quench your thirst!,english_ascii_present,0x03BCA7,100e client ! Eau Fraîche offerte !,yes,no
0x03AF38,1578,0x03BCF0,"
得到矿泉水",0x03BCE8,ascii,Got Lemonade!,english_ascii_present,0x03BCE8,Eau Fraîche reçue !,yes,no
0x03AF3A,1579,0x03BCFC,"
小红:我是绘图师,画你的人就是我喔!",0x03BCF6,ascii,My friend and I aretrading Pok@mon!,english_ascii_present,0x03BCF6,"XIAOHONG : C'est moi, la graphiste qui t'a dessiné !",yes,no
0x03AF3C,1580,0x03BD1F,"
卡美优:我是写剧本的...比卡丘很可爱吧!",0x03BD1A,ascii,Caught Pok@mon are given ID numbers.,english_ascii_present,0x03BD1A,"KAMEIYU : Le scénario, c'est moi ! Pikachu est mignon, non ?",yes,no
0x03AF3E,1581,0x03BD46,"
魏村夫:我吗?我是程序师,多多关照!",0x03BD3F,ascii,My buddy's sending me her Kangaskhan!,english_ascii_present,0x03BD3F,WEI CUNFU : Je suis le programmeur. Enchanté !,yes,no
0x03AF40,1582,0x03BD68,"
BOSS:哎呀!我是BOSS!要集全所有的宠物精灵很难,不过好好加油吧!如果全部集全的话就去告诉卡美优吧!",0x03BD65,ascii,I heard you can seeghosts using Silph Co.'s Silph Scope!,english_ascii_present,0x03BD65,"BOSS : La tâche est
rude : les attraper
tous ! Courage !
Une fois ta quête
achevée, préviens
Kameiyu.",yes,no
0x03AF42,1583,0x03BDC6,"
蓓蓓:没有我不知道的事,就连电玩里的世界也一样!这只依布就送给你吧!",0x03BAB6,ascii,"I'm looking for a good home for my Eevee, would you like him?",english_ascii_present,0x03BAB6,"BEIBEI : Je sais tout, jeux vidéo compris ! Cet Évoli est pour toi !",yes,no
0x03AF44,1584,0x03BE08,"
得到依布",0x03A60F,ascii,Got Eevee!,english_ascii_present,0x03A60F,Évoli reçu !,yes,no
0x03AF46,1585,0x03BE12,"
小李:被你发现了...我的事千万不要告诉任何人,这个给你拜托了!",0x03BE0E,ascii,"Are you taking the gym challenge too? Here, this'll be helpful!",english_ascii_present,0x03BE0E,"XIAO LI : Tu m'as trouvé... Garde ça secret. Tiens, prends ça !",yes,no
0x03AF48,1586,0x03BE4E,"
得到特技02飞天",0x03BE50,ascii,Got HM 02 Fly,english_ascii_present,0x03BE50,CS02 : Vol reçue !,yes,no
0x03AF4A,1587,0x03BE5E,"
裁判:哈哈哈,这个道馆好啊,都是女生!",0x03B7C8,ascii,Welcome to Celadon Pok@mon Gym!,english_ascii_present,0x03B7C8,"Héhé ! Cette Arène
est terrible !
Y'a plein d'meufs !",yes,no
0x03AF4C,1588,0x03BE82,"
女生:喂!这里是只有女孩才能进入的!",0x03B835,ascii,You're not allowed in here!,english_ascii_present,0x03B835,Réservé aux filles.,yes,no
0x03AF4E,1589,0x03BEA5,"
水手:你一定会被佳丽亚打败的!",0x03B7E8,ascii,You're mean!,english_ascii_present,0x03B7E8,"Pfff ! Erika va
gagner, c'est sûr !",yes,no
0x03AF50,1590,0x03BEC3,"
大姐姐:呀!这里都是女人真是无聊死了!",0x03B851,ascii,I was getting bored,english_ascii_present,0x03B851,"Que des femmes !
Quel ennui mortel !",yes,no
0x03AF52,1591,0x03BEE8,"
大姐姐:真无聊",0x03B865,ascii,My makeup!,english_ascii_present,0x03B865,Quel ennui...,yes,no
0x03AF54,1592,0x03BEF7,"
大姐姐:看,这是我的宠物精灵!草系的好处就是养起来很轻松!",0x03B870,ascii,Grass Pok@mon are easy to raise!,english_ascii_present,0x03B870,"Les Pokémon Plante
s'élèvent bien !",yes,no
0x03AF56,1593,0x03BF2F,"
大姐姐:你真强",0x03B892,ascii,They also help makeflower arrangements,english_ascii_present,0x03B892,Tu es vraiment fort !,yes,no
0x03AF58,1594,0x03BF3E,"
女孩:你在看我!?",0x03B8B9,ascii,Don't underestimategirl power!,english_ascii_present,0x03B8B9,Tu m'observes ?,yes,no
0x03AF5A,1595,0x03BF4F,"
女孩:你真的没有偷看吗?最近有很多这种人哦!",0x03B8D8,ascii,I didn't have my best Pok@mon!,english_ascii_present,0x03B8D8,Tu ne matais pas ? Les voyeurs sont partout !,yes,no
0x03AF5C,1596,0x03BF7A,"
迷你裙:喂,虫系和火系的精灵别带到这里来!",0x03B8F9,ascii,Aren't you the peeping Tom?,english_ascii_present,0x03B8F9,Pas de Pokémon Insecte ou Feu ici !,yes,no
0x03AF5E,1597,0x03BFA3,"
迷你裙:就是它!",0x03B919,ascii,"Sorry, we get a lotof gawkers.",english_ascii_present,0x03B919,C'est ça !,yes,no
0x03AF60,1598,0x03BFB3,"
女孩:欢迎来到彩虹道场!不要以为这里都是女孩子就大意了喔!",0x03B938,ascii,Don't bring fire orbug Pok@mon in here,english_ascii_present,0x03B938,"Bienvenue à l'Arène
de Céladopole !
Ne sous-estime pas
les filles !",yes,no
0x03AF62,1599,0x03BFEC,"
女孩:还蛮行的!",0x03B95F,ascii,Oh! You!,english_ascii_present,0x03B95F,Pas mal !,yes,no
0x03AF64,1600,0x03BFFC,"
大姐姐:你的兴趣是?",0x03B968,ascii,Nice to meet you.,english_ascii_present,0x03B968,Qu'aimes-tu faire ?,yes,no
0x03AF66,1601,0x03C010,"
大姐姐:下个礼拜要相亲...",0x03B97A,ascii,I have a blind datesoon.,english_ascii_present,0x03B97A,J'ai un rendez-vous arrangé la semaine prochaine...,yes,no
0x03AF68,1602,0x03C02A,"
佳丽亚:今天天气真好!欢迎光临我是彩虹道场的佳丽亚!兴趣是插花哎呀!讨厌,你是来比赛的吗?我是不会输的!",0x03B993,ascii,"Hello, I am Erika, leader of this gym.You wish to battle me? Very well, but I shall not lose.",english_ascii_present,0x03B993,"ERIKA : Quel beau
temps ! Bienvenue
dans mon Arène.
J'aime les fleurs.
Tu veux combattre ?
Je ne perdrai pas !",yes,no
0x03AF6A,1603,0x03C08D,"
佳丽亚:真是强啊!这个彩虹徽章就奉送给您吧,有了这个徽章就能使用怪力术了!",0x03B9F1,ascii,I concede defeat.I confer to you the Rainbow badge. You can use the HM Strength outside ofbattle.,english_ascii_present,0x03B9F1,ERIKA : Bravo ! Voici le Badge Prisme. Il permet d'utiliser Force !,yes,no
0x03AF6C,1604,0x03C0D5,"
火箭队:我是在这里看守这张海报的,妨碍我的话可是要尝到苦头的哦!",0x03C0D6,graphical_codes,"<B5A2><B5A3><B5A4>:<B1C2><B0C2><B0B8><B0EE><B0BF><B0FD><B3DF><B0EE><B6F9><B6FC><B9A3><B0BC>,<B3C5><B3C6><B1C2><B0BC><B1EF><B0DE><B0C2><B0C3><B7EA><B0DB><B3C0><B1B3><B0BC><B2DD>!",not_translated_in_english,0x03C0D6,"Je garde
cette affiche. Si
tu me gênes, tu vas
le regretter !",yes,no
0x03AF6E,1605,0x03C114,"
火箭队:可恶,这样下去的话火箭队的基地会被发现的!要赶快和老大联络才行!",0x03C114,graphical_codes,"<0A><B5A2><B5A3><B5A4>:<B0DE><B5E0>,<B0EE><B2DA><B0F9><B0C7><B0BC><B1EF><B5A2><B5A3><B5A4><B0BC><B9A4><B3BB><B1F9><B1B6><B2F4><B2F5><B0BC>!<B0C3><B1F3><B2EC><B0C9><B2CE><B1BE><B3CE><B9A5><B1F2><B3A9>!",not_translated_in_english,0x03C114,"Not' cachette va
être découverte !
J'va prév'nir eul
chef !",yes,no
0x03AF70,1606,0x03C15A,"
啊?在海报的后面有秘密按钮!按按看吧!",0x03BAF9,ascii,There's a switch! Let's push it.,english_ascii_present,0x03BAF9,Oh ? Un bouton secret derrière l'affiche ! Essayons !,yes,no
0x03AF72,1607,0x03C17F,"
火箭队:你是什么人?如何进到这里来的?",0x03BB1B,ascii,You broke into our operation?,english_ascii_present,0x03BB1B,"T'es qui ? Comment
t'es entré ici ?",yes,no
0x03AF74,1608,0x03C1A4,"
火箭队:可恶...你竟然小看我们火箭队!",0x03BB39,ascii,You won't get away with this!,english_ascii_present,0x03BB39,"Tu sous-estimes
la Team Rocket ?!",yes,no
0x03AF76,1609,0x03C1C9,"
火箭队:悄悄潜入火箭队的是什么家伙?",0x03BB57,ascii,Who are you? How'd you get here!?,english_ascii_present,0x03BB57,TEAM ROCKET : Qui ose s'infiltrer ici ?,yes,no
0x03AF78,1610,0x03C1ED,"
火箭队:混蛋别想轻松的向前进!",0x03BB79,ascii,Oww! Beaten!,english_ascii_present,0x03BB79,"Pas si vite !
Tu ne passeras pas.",yes,no
0x03AF7A,1611,0x03C20B,"
火箭队:老大说过使用精灵眼镜可看到平时看不到的幽灵...",0x03BB86,ascii,Do you really thinkyou can reach our Boss?,english_ascii_present,0x03BB86,"Le chef dit qu'un
Scope Sylphe révèle
les fantômes.",yes,no
0x03AF7C,1612,0x03C241,"
火箭队:你太嚣张了!!",0x03BBB2,ascii,I surrender!,english_ascii_present,0x03BBB2,Tu te crois tout permis ?!,yes,no
0x03AF7E,1613,0x03C256,"
火箭队:你到这里的目的是什么",0x03BBBF,ascii,This won't do!,english_ascii_present,0x03BBBF,Tu viens faire quoi ici ?,yes,no
0x03AF80,1614,0x03C273,"
火箭队:我明白了,请走好",0x03BBCE,ascii,I'll talk! Take theelevator to see my Boss!,english_ascii_present,0x03BBCE,D'accord. Tu peux y aller.,yes,no
0x03AF82,1615,0x03C28B,"
火箭队:发现侵入者!",0x03BBFA,ascii,Intruder alert!,english_ascii_present,0x03BBFA,TEAM ROCKET : Intrus repéré !,yes,no
0x03AF84,1616,0x03C29F,"
火箭队:在找精灵眼镜吗?我不知道",0x03BC0A,ascii,I don't know where the Silph Scope is!,english_ascii_present,0x03BC0A,"TEAM ROCKET :
Le Scope Sylphe ?
Je ne sais rien !",yes,no
0x03AF86,1617,0x03C2BF,"
火箭队:跟火箭队作对没有前途的!",0x03BC31,ascii,We heard you were coming!,english_ascii_present,0x03BC31,Défier la Team Rocket est inutile !,yes,no
0x03AF88,1618,0x03C2DF,"
火箭队:精灵眼镜不就是老大在南晶开发部中偷的东西!",0x03BC4C,ascii,What? I lost?,english_ascii_present,0x03BC4C,Le Boss a dérobé ce Scope à Nanjing Tech !,yes,no
0x03AF8A,1619,0x03C311,"
火箭队:我什么都不知道!",0x03BDC5,ascii,"Are you lost, brat?",english_ascii_present,0x03BDC5,Je ne sais rien !,yes,no
0x03AF8C,1620,0x03C329,"
火箭队:真的不知道!",0x03BC9C,ascii,"No, Why..?",english_ascii_present,0x03BC9C,"Je ne sais rien, moi !",yes,no
0x03AF8E,1621,0x03C33D,"
大姐头:来的正好!",0x03BC5A,ascii,Stop meddling in our affairs!,english_ascii_present,0x03BC5A,Tu tombes à pic !,yes,no
0x03AF90,1622,0x03C34F,"
火箭队:有胆就尽管去找我们老大!!",0x03BC7A,ascii,The Silph Scope's here somwhere.,english_ascii_present,0x03BC7A,"Tu as du cran ?
Va donc trouver
notre Boss !",yes,no
0x03AF92,1623,0x03C370,"
火箭队:好大的胆子还敢到这里来捣乱!!",0x03BE5E,ascii,"Jesse: Aha! I smella little brat! James:Hold it rightthere, brat! Our Boss is over here! Meowth: You better not disturb him!",english_ascii_present,0x03BE5E,"JAMES : Cette fois, tu vas prendre cher !",yes,no
0x03AFAE,1637,0x03C4DD,"
小次郎:真是不要脸",0x03BEE1,ascii,"Like always...Team Rocket, Blast off at the speed of light!...Again...",english_ascii_present,0x03BEE1,"JAMES :
T'as pas honte ?",yes,no
0x03AFB4,1640,0x03C514,"
老大:哈哈!你真有办法能到这里!这是将世界上的宠物用来交易的火箭队总部,我就是火箭队的老大,我的名字叫沙奇!!想反抗我只有自讨苦吃",0x03BDE2,ascii,"So,I must say, I amimpressed you got here!",english_ascii_present,0x03BDE2,"GIOVANNI : Ha ha !
Bien joué.
Je dirige ce QG
de trafic Pokémon.
Tu vas le payer !",yes,no
0x03AFB6,1641,0x03C591,"
老大:怎...怎么可能?你相当珍惜和爱护宠物精灵啊,我是无法理解...正好我还有要事就不奉陪了!(老大隐掉)",0x03BF2D,ascii,I see you raise Pok@mon with utmostcare. A child like you would never understand what I hope to achieve. I shall step aside this time! I hope we meet again...,english_ascii_present,0x03BF2D,"GIOVANNI :
Im... impossible !
Tu tiens vraiment
à tes Pokémon ?
Ça me dépasse...
J'ai fort à faire.
Je pars !",yes,no
0x03AFB8,1642,0x03C5F3,"
得到精灵眼镜",0x03BFD6,ascii,Got Silph Scope!,english_ascii_present,0x03BFD6,Scope Sylphe reçu !,yes,no
0x03AFBA,1643,0x03C601,"
修女:......",0x03BD9E,ascii,Urrg...Awaa...graa,english_ascii_present,0x03BD9E,...,yes,no
0x03AFBC,1644,0x03C60E,"
修女:啊?我做了什么?对不起!被邪恶的力量附身而暴乱...",0x03BDB1,ascii,Huh?What am I doing,english_ascii_present,0x03BDB1,"Qu'ai-je fait ?
Pardon... J'étais
possédée !",yes,no
0x03AFBE,1645,0x03C643,"
修女:一起诅咒吧...",0x03BFE7,ascii,Kekeke...Kwaaah!,english_ascii_present,0x03BFE7,Maudissons-le ensemble...,yes,no
0x03AFC0,1646,0x03C657,"
修女:啊?我是怎么了?",0x03BFF8,ascii,Hwa! I'm saved!,english_ascii_present,0x03BFF8,Hein ? Que m'est-il arrivé ?,yes,no
0x03AFC2,1647,0x03C66C,"
修女:你能赢吗?",0x03C04F,ascii,Huhuhu...,english_ascii_present,0x03C04F,Tu vas gagner ?,yes,no
0x03AFC4,1648,0x03C67C,"
修女:啊?我是怎么了?",0x03C059,ascii,May the souls of Pok@mon rest in peace...,english_ascii_present,0x03C059,Hein ? Que m'est-il arrivé ?,yes,no
