entry_index,english_offset_hex,script_line,layout,source_length,alignment_method,alignment_confidence,pointer_references,chinese_record_indexes,chinese_offsets,chinese_text,english_storage,english_text,fidelity_status,review_note
1230,0x0394C3,856,dialogue_19_19,44,pointer_table,high,0x0382F9,1305,0x03963B,"
火箭队:蛮厉害的嘛,加入我们火箭队吧!",ascii,If you see a fossilgive it to me and scram!,pending_semantic_review,
1231,0x0394F0,862,dialogue_19_19,35,pointer_table,high,0x0382FF,1308,0x0396A7,"
火箭队:随便闯入大人的世界可是很危险的!",ascii,Kids should leave grown-ups alone!,pending_semantic_review,
1232,0x039514,867,dialogue_19_19,43,pointer_table,high,0x038301,1309,0x0396CF,"
火箭队:真令人生气!",ascii,Pok@mon lived here long before people came.,pending_semantic_review,
1233,0x039540,868,dialogue_19_19,43,pointer_table,high,0x038307,1312,0x039725,"
研究员:等一下!这化石是我发现的,两个都是我的!",ascii,Stop!I found these fossils! They're mine!,pending_semantic_review,
1234,0x03956C,873,dialogue_19_19,28,pointer_table,high,0x0382EF,1300,0x03959D,"
研究员:哇!什么啊!不要突然跟我说话!",ascii,What! Don't sneak up on me!,pending_semantic_review,
1235,0x039589,878,dialogue_19_19,36,pointer_table,high,0x0382F1,1301,0x0395C1,"
研究员:......",ascii,I have to find stronger Pok@mon.,pending_semantic_review,
1236,0x0395AE,881,dialogue_19_19,54,pointer_table,high,0x038309,1313,0x039753,"
研究员:好吧,就分你一个好了,我和你各拿一个化石,一个人独吞是不行的哟",ascii,"Okay,I'll share! We'll each take 1! No being greedy!",pending_semantic_review,
1237,0x0395E5,887,dialogue_19_19,122,pointer_table,high,0x03830B,1314,0x039797,"
研究员:听说离这里很远的红莲岛上有宠物精灵的研究所能让化石复活的研究...",ascii,Then this is mine! On Cinnabar island there's a Pok@mon research lab that does research on reviving fossilizedPok@mon!,pending_semantic_review,
1238,0x039660,910,dialogue_19_19,55,pointer_table,high,0x03830D,1315,0x0397DF,"
火箭队:等一下!化石是我们火箭队的东西!",ascii,Jesse:Stop right there!That fossil is Team Rocket's!,pending_semantic_review,
1239,0x039698,917,dialogue_19_19,44,pointer_table,high,0x03830F,1316,0x039806,"
小智:你们是?",ascii,James:Surrender nowor prepare to fight!,pending_semantic_review,
1240,0x0396C5,933,dialogue_19_19,32,pointer_table,high,0x038311,1317,0x039814,"
武藏:既然你诚心诚意的问了",ascii,Meowth: Meeouth! That's right!,pending_semantic_review,
1241,0x0396E6,939,dialogue_19_19,22,pointer_table,high,0x038327,1328,0x03992D,"
小次郎:没想到会输...",ascii,Jesse:A brat beat us?,pending_semantic_review,
1242,0x0396FD,941,dialogue_19_19,29,pointer_table,high,0x038329,1329,0x039943,"
武藏:好讨厌的感觉哟...",ascii,James:Such a dread-ful twerp!,pending_semantic_review,
1243,0x03971B,947,dialogue_19_19,84,pointer_table,high,0x03832B,1330,0x03995B,"
喵喵:喵...",ascii,"Jesse&James:Team Rocket,blast off atthe speed of light!Meouth:Hey!Wait formeeowth!",pending_semantic_review,
1244,0x039770,966,dialogue_19_19,119,pointer_table,high,0x03832D,1331,0x039967,"
警察:真是可怜!家里糟了小偷,我知道犯人是谁!是火箭队,警察也对他们很头疼呢!",ascii,"These people were robbed, we believe it's Team Rocket's doing! Even our Police force has trouble with that gang!",pending_semantic_review,
1245,0x0397E8,972,dialogue_19_19,120,pointer_table,high,0x03832F,1332,0x0399B1,"
裁判:未来的冠军给你一些建议吧!这里的馆长阿霞是使用水系的精灵!如果用植物系的怪物来吸取水份或用电系来使之麻痹也行",ascii,"Yo Champ!The LeaderMisty, is a pro whouses water Pok@mon!Try to zap them with electric, or you can use grass types.",pending_semantic_review,
1246,0x039861,978,dialogue_19_19,19,pointer_table,high,0x038331,1333,0x039A22,"
游泳男:你的对手是我",ascii,I'm 1st!Let's do it,pending_semantic_review,
1247,0x039875,982,dialogue_19_19,36,pointer_table,high,0x038333,1334,0x039A37,"
游泳男:阿霞会成为一位很强的训练家!才不会输给你呢!",ascii,Misty won't lose tosomeone like you!,pending_semantic_review,
1248,0x03989A,987,dialogue_19_19,34,pointer_table,high,0x038335,1335,0x039A6A,"
游泳女:对付你我就够了!用不着阿霞亲自动手!",ascii,I'm more than good enough for you!,pending_semantic_review,
1249,0x0398BD,992,dialogue_19_19,19,pointer_table,high,0x038337,1336,0x039A95,"
游泳女:失败了...",ascii,You overwhelmed me.,pending_semantic_review,
1250,0x0398D1,5324,dialogue_19_19,101,pointer_table,high,0x038339,1337,0x039AA7,"
小霞:你在培养精灵时有什么策略吗?我的策略就是让它成为水系的精灵!让我这个世界第一美少女来成为你的对手吧!",ascii,Misty:Pro Trainers have a policy aboutPok@mon.Mine is an all-out offensive approach! What's yours?,pending_semantic_review,
1251,0x039937,998,dialogue_19_19,164,pointer_table,high,0x03833B,1338,0x039B0F,"
小霞:是我输了?没办法!蓝色徽章就给你吧!拥有蓝色徽章就算不是在战斗中也能使用居合斩喔!特技11也送给你吧,特技11是泡沫光线让水系的精灵学吧!",ascii,Misty: You're too much! Here's the Cascade Badge to show you beat me! Now you can use theCUT HM!And you can have TM11 too. It teaches BubbleBeam!Use it well!,pending_semantic_review,
1252,0x0399DC,1026,dialogue_19_19,71,pointer_table,high,0x03833D,1339,0x039B96,"
小茂:嗨!小智,你还为那种事困惑啊?我都抓到又强又棒的精灵!什么什么?你抓了什么啊?让我看看嘛!",ascii,Yo Ash!You're stillstruggling along? Me?I'm doing great!I'll show you!,pending_semantic_review,
1253,0x039A24,1032,dialogue_19_19,161,pointer_table,high,0x03833F,1340,0x039BF0,"
小茂:嗨嗨,我到马沙家他给我看了许多珍贵的宠物精灵耶!托他的福,我的精灵图鉴又增加了好几页呢,总之马沙是一位有名的宠物精灵收集家!电脑通信的精灵保管系统也是他做的,如果你也有使用真应该去向他道谢呢",ascii,"Okay,you won! Hey guess what! I went to Bill's.You know he invented the PC system we use? You should go thank him. Well,I better get rolling! Smell ya later!",pending_semantic_review,
1254,0x039AC6,1061,dialogue_19_19,46,pointer_table,high,0x038341,1341,0x039CAF,"
捉虫少年:如果你能连续打败五人,将可得到丰富的奖品你能胜利吗?",ascii,Beat us 5 trainers and win a prize! I'm 1st!,pending_semantic_review,
1255,0x039AF5,1066,dialogue_19_19,35,pointer_table,high,0x038343,1342,0x039CEC,"
捉虫少年:不错,但你能全部胜过我们吗?",ascii,"I did my best, I have no regrets.",pending_semantic_review,
1256,0x039B19,1075,dialogue_19_19,18,pointer_table,high,0x038345,1343,0x039D11,"
迷你裙:第二人正是我!现在才是真正的战斗!",ascii,I'm 2nd! Let's go!,pending_semantic_review,
1257,0x039B2C,1080,dialogue_19_19,24,pointer_table,high,0x03834D,1347,0x039D86,"
迷你裙:我是第四人,你不就是为了引人注目才来的吗?",ascii,No.3! I won't be easy!,pending_semantic_review,
1258,0x039B45,1083,dialogue_19_19,19,pointer_table,high,0x038349,1345,0x039D4D,"
谈判小子:第三人登场!我不会给你太好过",ascii,I'm No.4!Tired Yet?,pending_semantic_review,
1259,0x039B59,1095,dialogue_19_19,16,pointer_table,high,0x038351,1349,0x039DD0,"
侦察员:我就是最后的第五人了!来吧!!",ascii,No.5! Get ready!,pending_semantic_review,
1260,0x039B6A,1100,dialogue_19_19,27,pointer_table,high,0x038355,1351,0x039E11,"
火箭队:太精彩了,按照约定这个礼物给你吧",ascii,Congrats!You earneda prize!,pending_semantic_review,
1261,0x039B86,1105,dialogue_19_19,14,pointer_table,high,0x038357,1352,0x039E39,"
得到月之石",ascii,Got Moonstone!,pending_semantic_review,
1262,0x039B95,1111,dialogue_19_19,62,pointer_table,high,0x038359,1353,0x039E45,"
火箭队:加入火箭队吧,我们是专门使用宠物精灵扩充地皮的集团",ascii,"By the way, want tojoin TEAM ROCKET? Fine! You'll regretthis!",pending_semantic_review,
1263,0x039BD4,1118,dialogue_19_19,19,pointer_table,high,0x03835B,1354,0x039E7F,"
火箭队:你还真是强劲!有这样的技术不加入火箭队太可惜了...",ascii,Arrgh!You are good!,pending_semantic_review,
1264,0x039BE8,1125,dialogue_19_19,30,pointer_table,high,0x03835D,1355,0x039EB8,"
侦察员:我在草堆里都看到了你的表现",ascii,I saw you fight at the bridge!,pending_semantic_review,
1265,0x039C07,1130,dialogue_19_19,15,pointer_table,high,0x03835F,1356,0x039EDB,"
侦察员:你狠...",ascii,You are good...,pending_semantic_review,
1266,0x039C17,1140,dialogue_19_19,74,pointer_table,high,0x038361,1357,0x039EEB,"
男孩:我不会培育宠物精灵,觉的它怪可怜的正想放生这只小火龙...如果你能好好照顾他的话,我就把它送给你如何?",ascii,I'm looking for a good home for my Charmander.Can you take care of him?,pending_semantic_review,
1267,0x039C62,1145,dialogue_19_19,26,pointer_table,high,0x038363,1358,0x039F52,"
是吗?那我只好放生了...",ascii,"Oh,I'll release himthen...",pending_semantic_review,
1268,0x039C7D,1150,dialogue_19_19,17,pointer_table,high,0x038365,1359,0x039F6A,"
真的?太谢谢你了!",ascii,Take care of him.,pending_semantic_review,
1269,0x039C8F,1157,dialogue_19_19,33,pointer_table,high,0x038369,1361,0x039F88,"
大叔:刚刚从观月山下来的还很有精神啊!",ascii,I'm still fired up after Mt.Moon!,pending_semantic_review,
1270,0x039CB1,1162,dialogue_19_19,14,pointer_table,high,0x03836B,1362,0x039FAE,"
大叔:厉害!",ascii,You work hard!,pending_semantic_review,
1271,0x039CC0,1163,dialogue_19_19,31,pointer_table,high,0x03836D,1363,0x039FBA,"
谈判小子:这片森林是附近的训练家训练的场所!",ascii,Trainers come here to practice!,pending_semantic_review,
1272,0x039CE0,1168,dialogue_19_19,17,pointer_table,high,0x03836F,1364,0x039FE6,"
谈判小子:做的不错嘛",ascii,You trained well!,pending_semantic_review,
1273,0x039CF2,1173,dialogue_19_19,37,pointer_table,high,0x038371,1365,0x039FFB,"
大叔:你要去马沙的小屋吗?那去之前先与我比试一下!",ascii,Goin' to see Bill? Let's fight first!,pending_semantic_review,
1274,0x039D18,1178,dialogue_19_19,24,pointer_table,high,0x038379,1369,0x03A094,"
迷你裙:我是迷你裙!",ascii,"Hi, My boyfriend iscool!",pending_semantic_review,
1275,0x039D31,1183,dialogue_19_19,9,pointer_table,high,0x03837F,1372,0x03A0D2,"
大叔:我输了...",ascii,Ya got me,pending_semantic_review,
1276,0x039D3B,6553,raw,17,pointer_table,high,0x038347,1344,0x039D3A,"
迷你裙:我承认你了",graphical_codes,<B4D3><B0C5><B4D4>:<B1C2><B6C3><B4BA><B0C5><B0F8>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
1277,0x039D4E,1188,dialogue_19_19,17,pointer_table,high,0x038373,1366,0x03A02C,"
大叔:算你狠!",ascii,You're somethin'.,pending_semantic_review,
1278,0x039D60,6554,raw,18,containing_offset,medium,,1345,0x039D4D,"
谈判小子:第三人登场!我不会给你太好过",graphical_codes,00<B1C2><B0CE><B1F9><B0C4><B0C5><B6C6><B1B4><B3D4>,english_graphical_residual,La ROM anglaise conserve des codes graphiques; ce texte n'est pas une chaîne anglaise lisible.
1279,0x039D74,1151,dialogue_19_19,15,pointer_table,high,0x03834B 0x038367,1346 1360,0x039D73 0x039F7C,"
谈判小子:有两下子
---

得到小火龙",ascii,Got Charmander!,pending_semantic_review,
1280,0x039D84,1193,dialogue_19_19,35,pointer_table,high,0x038375,1367,0x03A03A,"
谈判小子:枯叶港的铁达尼号的舞会,我和爸爸去过!羡慕吧",ascii,I went to a party on the S.S.ANNE!,pending_semantic_review,
1281,0x039DA8,1200,dialogue_19_19,28,pointer_table,high,0x03834F 0x038377,1348 1368,0x039DB7 0x03A06F,"
迷你裙:我今后就关注你吧
---

铁达尼号上可是有很多厉害的训练师哦!",ascii,I saw trainers fromall over!,pending_semantic_review,
1282,0x039DC5,1209,dialogue_19_19,31,pointer_table,high,0x03837B,1370,0x03A0A8,"
迷你裙:喜欢迷你裙!",ascii,I wish he was as good as you!,pending_semantic_review,
1283,0x039DE5,1216,dialogue_19_19,19,pointer_table,high,0x038353 0x03837D,1350 1371,0x039DF4 0x03A0BC,"
侦察员:你是第一个打败我们的
---

大叔:想过去,先打败我",ascii,I'm off to see Bill,pending_semantic_review,
1284,0x039DF9,1217,dialogue_19_19,19,pointer_table,high,0x038381,1373,0x03A0E2,"
侦察员:我是侦察员",ascii,I got a girlfriend!,pending_semantic_review,
1285,0x039E0D,1218,dialogue_19_19,19,pointer_table,high,0x038383,1374,0x03A0F5,"
侦察员:哈哈哈...",ascii,She'll cheer me up.,pending_semantic_review,
1286,0x039E21,1219,dialogue_19_19,29,pointer_table,high,0x038385,1375,0x03A107,"
谈判小子:我有预感,你会与我战斗",ascii,I knew I had to fight you!,pending_semantic_review,
1287,0x039E3F,1224,dialogue_19_19,19,pointer_table,high,0x038387,1376,0x03A127,"
谈判小子:我有预感会输...",ascii,I knew I'd lose too,pending_semantic_review,
1288,0x039E53,1229,dialogue_19_19,37,pointer_table,high,0x038389,1377,0x03A141,"
迷你裙:朋友们都拥有可爱的精灵...可恨",ascii,I'm jealous of my friend's Clefairy!,pending_semantic_review,
1289,0x039E79,1236,dialogue_19_19,23,pointer_table,high,0x03838B,1378,0x03A167,"
迷你裙:从观月山来的吗?我想要皮皮...",ascii,Do you have one too?,pending_semantic_review,
1290,0x039E91,1246,dialogue_19_19,160,pointer_table,high,0x03838D,1379,0x03A18C,"
马沙:大家好,我是马沙!大家都叫我精灵迷!你那是什么眼神?不相信的样子...我是实验失败才和精灵粘在一起的你能救我吗?我要进入传送机里,分离程序就拜托你了!对,就是那部电脑!",ascii,Hiya!I'm a Pok@Mon!I'm not. I'm Bill! I messed up an exp-eriment and turned into a Pok@mon! Canyou help me out?Youjust go to my PC and start the cell program!,pending_semantic_review,
1291,0x039F32,5462,dialogue_19_19,12,pointer_table,high,0x03838F,1380,0x03A22F,"
马沙获救了",ascii,Run Program.,pending_semantic_review,
1292,0x039F3F,1252,dialogue_19_19,60,pointer_table,high,0x038391,1381,0x03A23B,"
马沙:谢谢你,你是来看我的收集品的是吗?对了这是给你的谢礼",ascii,"Yeehah!Thanks bud!Ihave to thank you! Here, maybe this'lldo.",pending_semantic_review,
1293,0x039F7C,1258,dialogue_19_19,15,pointer_table,high,0x038393,1382,0x03A274,"
得到船票",ascii,Got S.S.Ticket!,pending_semantic_review,
1294,0x039F8C,1260,dialogue_19_19,104,pointer_table,high,0x038395,1383,0x03A27E,"
马沙:现在枯叶市枯叶港来了一搜铁达尼号听说也来了许多训练家呢,我有一张船票但我不喜欢派对,你去玩玩吧",ascii,"They invited me, but I can't stand fancy do's. So, whydon't you go? All the passengers are trainers!",pending_semantic_review,
1295,0x039FF5,1266,dialogue_19_19,9,pointer_table,high,0x038397,1384,0x03A2E1,"
马沙:对了,给你看一下我的收藏品吧.传说现在被发现的精灵种类在这个世界上有150种之多,但实际数量可能要比这还多,我一直在这个海边就是要等传说中的精灵出现...",ascii,Have fun!,pending_semantic_review,
1296,0x039FFF,1272,dialogue_19_19,60,pointer_table,high,0x038399,1385,0x03A378,"
火箭队:喂!不可以随便进入别人的花园!...我?我只是一个过路人,可不是一个奇怪的人!什么?我很可疑?",ascii,What! I'm just an innocent bystander!Don't you believe me?,pending_semantic_review,
1297,0x03A03C,1282,dialogue_19_19,27,pointer_table,high,0x03839B,1386,0x03A3D5,"
火箭队:我再也不敢了...饶了我吧!那么...我就闪人了...拜拜!",ascii,Ok! I'll leave quietly!,pending_semantic_review,
1298,0x03A058,1283,dialogue_19_19,47,pointer_table,high,0x03839D,1387,0x03A40F,"
警卫:我是尽责的警卫,好渴喔!喂喂!现在这里是禁止通行!",ascii,"I'm on guard duty. Gee, I'm thirsty though...",pending_semantic_review,
1299,0x03A088,1290,dialogue_19_19,36,pointer_table,high,0x03839F,1388,0x03A444,"
捉虫少年:我看你不惯!",ascii,"I've never seen youaround, you good?",pending_semantic_review,
1300,0x03A0AD,1291,dialogue_19_19,16,pointer_table,high,0x0383A1,1389,0x03A45A,"
捉虫少年:现在看你顺眼了...",ascii,You're too good!,pending_semantic_review,
1301,0x03A0BE,1294,dialogue_19_19,19,pointer_table,high,0x0383A3,1390,0x03A476,"
侦察员:想见识一下吗?",ascii,You want to battle?,pending_semantic_review,
1302,0x03A0D2,1299,dialogue_19_19,18,pointer_table,high,0x0383A5,1391,0x03A48C,"
侦察员:反而让我见识了!",ascii,I didn't start it!,pending_semantic_review,
1303,0x03A0E5,1305,dialogue_19_19,17,pointer_table,high,0x0383A7,1392,0x03A4A4,"
女孩:我长的可爱吧",ascii,"Me? Ok,I'll play!",pending_semantic_review,
1304,0x03A0F7,1306,dialogue_19_19,17,pointer_table,high,0x0383A9,1393,0x03A4B7,"
女孩:我喜欢你!",ascii,Just didn't work!,pending_semantic_review,
1305,0x03A109,1307,dialogue_19_19,29,pointer_table,high,0x0383AB,1394,0x03A4C7,"
捉虫少年:我捉到好精灵了,比试一下吧",ascii,There aren't many bugs here.,pending_semantic_review,
1306,0x03A127,1314,dialogue_19_19,35,pointer_table,high,0x0383AD,1395,0x03A4EB,"
捉虫少年:还是欠缺训练...",ascii,I'm going back to Viridian Forest.,pending_semantic_review,
1307,0x03A14B,1323,dialogue_19_19,29,pointer_table,high,0x0383AF,1396,0x03A505,"
女孩:你在看哪里?",ascii,Excuse me! I'm on the phone!,pending_semantic_review,
1308,0x03A169,1328,dialogue_19_19,19,pointer_table,high,0x0383B1,1397,0x03A517,"
女孩:是个误会",ascii,(Whisper Whisper..),pending_semantic_review,
1309,0x03A17D,1335,dialogue_19_19,23,pointer_table,high,0x0383B3,1398,0x03A526,"
侦察员:现在我的心情不好!",ascii,I just lost to somekid!,pending_semantic_review,
1310,0x03A195,1339,dialogue_19_19,17,pointer_table,high,0x0383B5,1399,0x03A540,"
侦察员:心情更糟了...",ascii,I just can't win.,pending_semantic_review,
