stable_key,record_type,offset_hex,layout,max_len,chinese_text,source_en,fr_text,source_alignment
MAIN:0x03A394,MAIN,0x03A394,dialogue_19_19,31,"
水手:天天都努力工作",Us Sailors have    Pok@mon too!,Je bosse dur tous les jours.,unique
MAIN:0x03A3B4,MAIN,0x03A3B4,dialogue_19_19,19,"
水手:有没有搞错?","Ok, You're not bad.",C'est une blague ?!,unique
MAIN:0x03A3C8,MAIN,0x03A3C8,dialogue_19_19,37,"
水手:你是谁?","Matey, you walk theplank if you lose!","T'es qui, toi ?",unique
MAIN:0x03A3EE,MAIN,0x03A3EE,dialogue_19_19,23,"
水手:我又是谁??",Argh! Beaten by a  kid!,"Moi, qui suis-je ?",unique
MAIN:0x03A406,MAIN,0x03A406,dialogue_19_19,24,"
水手:出海愉快!",Ahoy! Are you sea  sick?,Bonne traversée !,unique
MAIN:0x03A41F,MAIN,0x03A41F,dialogue_19_19,19,"
水手:晚饭什么时候开始?",I was just careless,À quand le dîner ?,unique
MAIN:0x03A433,MAIN,0x03A433,dialogue_19_19,25,"
大胖子:我正在减肥!",Hey matey! Let's   fight!,Je suis au régime !,unique
MAIN:0x03A44D,MAIN,0x03A44D,dialogue_19_19,18,"
大胖子:不过现在又胖了!","Urf, I Feel Ill...","Et me voilà encore
gros !",unique
MAIN:0x03A460,MAIN,0x03A460,dialogue_19_19,87,"
小茂:小智真没想到会在这里见到你!你也受到了邀请啊?图鉴又增加了吗?我可是收集到四十多种了!让我看看你有没有进步吧!!","Bonjour Ash! Were  you really invited?How's your Pok@Dex?I already have 40  kinds, pal!","RÉGIS : Sacha !
Toi aussi, invité ?
Mon Pokédex compte
plus de 40 espèces.
Voyons tes progrès.",unique
MAIN:0x03A4B8,MAIN,0x03A4B8,dialogue_19_19,75,"
小茂:听说居合斩的名人也在船上,看了一下竟然是会晕船的老头!你也去看看吧,再会了!",There's an old man here who can teach CUT! It's really   usefull! Smell ya!,"RÉGIS : À bord,
le maître de Coupe
a le mal de mer !
Va le voir.
À plus !",unique
MAIN:0x03A504,MAIN,0x03A504,dialogue_19_19,18,"
名人:晕船,不行了...好难过",Urrp! I'm Seasick!,"Beurk...
J'ai le mal
de mer !",unique
MAIN:0x03A517,MAIN,0x03A517,dialogue_19_19,13,"
名人:嗯,好多了...谢谢你!什么你想看我的居合斩?如果我的身体好点的话就可以表演给你看...对了,这个给你吧!只要教你的精灵那你就随时都可看到居合斩了!","(Rub,rub,rub)","Merci, ça va mieux ! Coupe ? Je suis épuisé... Apprends-la plutôt à un Pokémon.",unique
MAIN:0x03A525,MAIN,0x03A525,dialogue_19_19,18,"
船员:船已经出发了",The S.S.ANNE left.,L'Océane est partie.,unique
MAIN:0x03A538,MAIN,0x03A538,dialogue_19_19,28,"
水手:就算你的精灵有多强都不可能是你这种小孩该来的!",This is no place   for kids!,"Même tes Pokémon
ne suffisent pas :
t'es trop jeune !",unique
MAIN:0x03A555,MAIN,0x03A555,dialogue_19_19,38,"
女警君莎:抓到最近老是恶作剧的杰尼龟",My Squirtle keeps  getting in trouble.,"AGENT JENNY :
Ce Carapuce faisait
n'importe quoi.
Je l'ai capturé !",unique
MAIN:0x03A57C,MAIN,0x03A57C,dialogue_19_19,95,"
裁判:为来的冠军!马其斯少佐的外号叫闪电美国!使用电系精灵可称的上美国第一!飞行类和水类是不适用的...","Hey Champ! Lt.Surgeloves electric Pok@mon,avoid birds andwater pok@mon! And beware of paralysis","Hé, Champion ! Major Bob, le Ricain Survolté, a la meilleure équipe Électrik d'Amérique ! Évite Eau et Vol !",unique
MAIN:0x03A5DC,MAIN,0x03A5DC,dialogue_19_19,50,"
船员:小鬼,这艘铁达尼号上的客人都是有钱人,你别到这里闲逛!!","I'm sorry,but you  need a ticket to   come aboard.","Les passagers
de l'Océane
sont tous riches !
Ne traîne pas ici,
gamin !",unique
MAIN:0x03A60F,MAIN,0x03A60F,dialogue_19_19,10,"
得到依布",Got Eevee!,Évoli reçu !,unique
MAIN:0x03A61A,MAIN,0x03A61A,dialogue_19_19,20,"
水手:有两下子",000You surprised me!,Pas mal !,unique
MAIN:0x03A62F,MAIN,0x03A62F,dialogue_19_19,124,"
得到特技01居合斩","Whew! Thanks! Here,let me give ya thisCUT HM!Your Pok@moncan use it outside of battle to cut   down trees!        Got HM 01!",CS01 obtenue !,unique
MAIN:0x03A6AC,MAIN,0x03A6AC,dialogue_19_19,31,"
绅士:马其斯少佐是军人,你也想加入吗?",Lt.Surge was my CO.in the army!,"Le Major Bob est
militaire. Tu veux
t'engager ?",unique
MAIN:0x03A6CC,MAIN,0x03A6CC,dialogue_19_19,28,"
士兵:能过我这关吗?",There's a secret tothis GYM!,"Tu crois pouvoir
passer ?",unique
MAIN:0x03A6E9,MAIN,0x03A6E9,dialogue_19_19,91,"
马其斯:哦?宝贝你要挑战啊?哈哈!就凭你那微弱的力量!就想与我挑战?真是有胆量?精灵做的不是这么简单的!让你尝尝苦头!","Electric Pok@mon   saved me in the    war! They zapped myenemies,just like  I'll do to you!","MAJOR BOB :
Tu oses me défier
si faible ?
Quel cran ! Prends
donc ta leçon !",unique
MAIN:0x03A745,MAIN,0x03A745,dialogue_19_19,119,"
得到技能24",You're the real    deal kid!Here's theThunderbadge! That badge lets you use FLY any time kid!  And take this TM aswell!,CT24 reçue !,unique
MAIN:0x03A7BD,MAIN,0x03A7BD,dialogue_19_19,26,"
绅士:明年我要去旅游",0000000<B7B4><B1C5>:<B5E6><B3EA><B1C2><B0C3><B0C7><B7C1><B5FB>,Je voyagerai l'an prochain.,unique
MAIN:0x03A7D8,MAIN,0x03A7D8,dialogue_19_19,27,"
绅士:都一把年纪了,走不动了","<0A><B7B4><B1C5>:<B1C0><B1D1><B3D3><B3EA><B7C2><B0F8>,<B7C3><B0CE><B0B2><B0F8>",Je suis trop vieux pour marcher loin.,unique
MAIN:0x03A7F4,MAIN,0x03A7F4,dialogue_19_19,18,"
水手:小子,别乱逛!","<0A><B5F7><B1A3>:<B0B6><B1DF>,<B2CA><B7C4><B5C1>!","Ne traîne pas ici, gamin !",unique
MAIN:0x03A807,MAIN,0x03A807,dialogue_19_19,25,"
水手:我错了,请您随便参观","<0A><B5F7><B1A3>:<B1C2><B2DC><B0F8>,<B2D8><B7C5><B5C2><B3A2><B7C6><B6DB>",J'avais tort. Visite à ta guise.,unique
MAIN:0x03A821,MAIN,0x03A821,dialogue_19_19,104,"
女警君莎:那是橙色徽章?你可能是厉害的训练家!!抓到最近老是恶作剧的杰尼龟给你好吗?",This Squirtle I gotkeeps getting into mischief.I think heneeds a better     trainer. Would you like him?,AGENT JENNY : Le Badge Foudre ? Tu es fort ! Veux-tu ce Carapuce farceur ?,unique
MAIN:0x03A88A,MAIN,0x03A88A,dialogue_19_19,26,"
是吗?谁能领养这只杰尼龟呢...",Oh...What am I to  do now?,Qui veut Carapuce ?,unique
MAIN:0x03A8A5,MAIN,0x03A8A5,dialogue_19_19,24,"
拜托了,要好好照顾它哦!",Please treat him   well.,"Prends soin de lui,
s'il te plaît !",unique
MAIN:0x03A8BE,MAIN,0x03A8BE,dialogue_19_19,19,"
水手:快走开!",0000000<B5F7><B1A3>:<B2EC><B7C3><B1D9>!,"Va-t'en, vite !",unique
MAIN:0x03A8D2,MAIN,0x03A8D2,dialogue_19_19,21,"
水手:刚才我有说话吗?",<0A><B5F7><B1A3>:<B2BF><B1F2><B1C2><B0AE><B1E7><B1EF><B0D7>?,"J'ai parlé, là ?",unique
MAIN:0x03A8E8,MAIN,0x03A8E8,dialogue_19_19,30,"
绅士:我有个女儿现在和你一样大",<0A><B7B4><B1C5>:<B1C2><B0AE><B0BA><B2CF><B7D0><B2F5><B0B8><B0C9><B0C5><B1D1><B2DA><B1BE>,Ma fille a ton âge.,unique
MAIN:0x03A907,MAIN,0x03A907,dialogue_19_19,19,"
绅士:做我女婿吧...",<0A><B7B4><B1C5>:<B2B4><B1C2><B2CF><B7D1><B0BE>...,Épouse ma fille !,unique
MAIN:0x03A91B,MAIN,0x03A91B,dialogue_19_19,19,"
老爷爷:我的精灵是无敌的!","Win, Lose, or Draw!",Mes Pokémon sont invincibles !,unique
MAIN:0x03A92F,MAIN,0x03A92F,dialogue_19_19,26,"
老爷爷:在我家是无敌的...",To live is to      gamble!,Enfin... seulement chez moi.,unique
MAIN:0x03A94A,MAIN,0x03A94A,dialogue_19_19,12,"
谈判小子:我困了...",No cheating!,J'ai sommeil...,unique
MAIN:0x03A957,MAIN,0x03A957,dialogue_19_19,25,"
谈判小子:干嘛打扰我休息?",Huh? That's not    right!,Pourquoi m'empêcher de dormir ?,unique
MAIN:0x03A971,MAIN,0x03A971,dialogue_19_19,29,"
双胞胎:我们脸上有东西吗?","I'm new,but I thinkI can win!",On a quelque chose sur le visage ?,unique
MAIN:0x03A98F,MAIN,0x03A98F,dialogue_19_19,19,"
双胞胎:说你呢,你还看!!",My Pok@mon couldn't,"Oui, toi ! Arrête de nous dévisager !",unique
MAIN:0x03A9A3,MAIN,0x03A9A3,dialogue_19_19,26,,I have never won   before.,Traite tes Pokémon avec amour.,non_aligne
MAIN:0x03A9BE,MAIN,0x03A9BE,dialogue_19_19,18,,I saw this coming.,"Pas mal, petit !",non_aligne
MAIN:0x03A9D1,MAIN,0x03A9D1,dialogue_19_19,24,,Fwahaha! I've neverlost!,"RÉGIS : À bord,
le maître de Coupe
est un vieux.
Il a le mal
de mer !
Va voir. À plus !",non_aligne
MAIN:0x03A9EA,MAIN,0x03A9EA,dialogue_19_19,17,,Luck of the draw!,Tu m'as battu.,non_aligne
MAIN:0x03A9F7,MAIN,0x03A9F7,dialogue_19_19,4,"
小智:我帮你拍拍!",raw!,"SACHA :
Je vais vous masser
le dos !",unique
MAIN:0x03A9FC,MAIN,0x03A9FC,dialogue_19_19,25,"
谈判小子:你怎么这么没有礼貌?",I'm the best in my class!,"Hé ! C'est quoi,
ces manières ?",unique
MAIN:0x03AA16,MAIN,0x03AA16,dialogue_19_19,33,"
谈判小子:算了,我不和你计较","Darn,I need to makethem stronger!","Bon, je laisse tomber.",unique
MAIN:0x03AA38,MAIN,0x03AA38,dialogue_19_19,28,,My Pok@mon should  be ready!,Comment peux-tu faire ça ?,non_aligne
MAIN:0x03AA55,MAIN,0x03AA55,dialogue_19_19,24,,I should get betterones.,Je n'ai rien dit.,non_aligne
MAIN:0x03AA6E,MAIN,0x03AA6E,dialogue_19_19,34,,Competition! I can not get enough!,Tu ne passeras pas.,non_aligne
MAIN:0x03AA91,MAIN,0x03AA91,dialogue_19_19,15,,I had a chance!,"Je n'ai rien vu. Allez, file !",non_aligne
MAIN:0x03AAA1,MAIN,0x03AAA1,dialogue_19_19,24,,Careful! I am on   fire!,Réglons ça aujourd'hui !,non_aligne
MAIN:0x03AABA,MAIN,0x03AABA,dialogue_19_19,17,,I've burnt out...,"Tu as eu
de la chance...",non_aligne
MAIN:0x03AACC,MAIN,0x03AACC,dialogue_19_19,52,"
谈判小子:你完蛋了!",There's a huge     Pok@mon that sleepsback this way.,Tu es fichu !,unique
MAIN:0x03AB01,MAIN,0x03AB01,dialogue_19_19,37,"
谈判小子:今天肚子疼,不和你计较",I think you need a Flute to wake him.,"J'ai mal au ventre.
Pas de dispute
aujourd'hui.",unique
MAIN:0x03AB27,MAIN,0x03AB27,dialogue_19_19,52,"
爷爷:听说这个是地鼠挖的山洞,好像能通到常青市的样子","A fainted Pok@mon  can't fight,but canstill use HMs.","D'après la rumeur,
les Taupiqueur ont
creusé ce tunnel
jusqu'à Jadielle !",unique
MAIN:0x03AB5C,MAIN,0x03AB5C,dialogue_19_19,69,"
男孩:这个秘传技05你应该用的上,让能学闪光的精灵学会后可以照亮山洞",I'm Prof.Oaks Aide!I was sent to give you an HM05! Here  you are Ash!,Certains Pokémon apprennent Flash avec la CS05. Utile dans les grottes !,unique
MAIN:0x03ABA2,MAIN,0x03ABA2,dialogue_19_19,9,"
得到特技05",Got HM05!,CS05 obtenue !,unique
MAIN:0x03ABAC,MAIN,0x03ABAC,dialogue_19_19,47,"
女孩:你还长的蛮英俊的嘛",You have Pok@Mon?  You're mine!You deceived me!,"Dis donc, tu es plutôt mignon !",unique
MAIN:0x03ABCB,MAIN,0x03ABCB,dialogue_19_19,16,"
女孩:有实力我欣赏",You deceived me!,"Tu es fort, j'aime ça !",unique
MAIN:0x03ABDC,MAIN,0x03ABDC,dialogue_19_19,52,"
谈判小子:我们商量一下,把你的比卡丘让给我吧",I'm taking Rock    Tunnel to go to    Lavender Town.,"On négocie ?
Ton Pikachu,
donne-le-moi !",unique
MAIN:0x03AC11,MAIN,0x03AC11,dialogue_19_19,18,"
谈判小子:我知道错了",Are you going too?,J'avais tort.,unique
MAIN:0x03AC24,MAIN,0x03AC24,dialogue_19_19,18,"
捉虫少年:没想到又见到你了","Go,my bug Pok@mon!",Te revoir ici ? Quelle surprise !,unique
MAIN:0x03AC37,MAIN,0x03AC37,dialogue_19_19,11,"
捉虫少年:你的实力又提升了呢",You bug me!,Encore plus fort !,unique
MAIN:0x03AC43,MAIN,0x03AC43,dialogue_19_19,19,"
大叔:小心我对你不客气!","Haha! Come on,dude!","Attention, ou ça va
mal finir !",unique
MAIN:0x03AC57,MAIN,0x03AC57,dialogue_19_19,24,"
大叔:您好吗?哈哈...",Haha! You beat me  fair!,"Alors, comment vas-tu ? Ha ha...",unique
MAIN:0x03AC70,MAIN,0x03AC70,dialogue_19_19,19,"
大叔:有意思...",Great! I was bored!,Intéressant...,unique
MAIN:0x03AC84,MAIN,0x03AC84,dialogue_19_19,18,"
大叔:这回完蛋了...",You sure got guts!,"Cette fois, je suis
fichu...",unique
MAIN:0x03AC97,MAIN,0x03AC97,dialogue_19_19,33,"
谈判小子:别说我没忠告你,快逃吧",Don't you dare     condescend me!,Un conseil : fuis !,unique
MAIN:0x03ACB9,MAIN,0x03ACB9,dialogue_19_19,19,"
谈判小子:有两下子...",No! You're to much!,Pas mal...,unique
MAIN:0x03ACCD,MAIN,0x03ACCD,dialogue_19_19,38,"
谈判小子:再怎么努力也不是我的对手!",Who's that with    those cool Pok@mon?,"Tous tes efforts
sont vains.
Je suis trop fort !",unique
MAIN:0x03ACF4,MAIN,0x03ACF4,dialogue_19_19,13,"
谈判小子:怎么可能呢?",Keep walking!,"Mais... C'est pas
possible !",unique
MAIN:0x03AD02,MAIN,0x03AD02,dialogue_19_19,27,"
大胖子:有碰见你了",Aren't you a littletoughie!,Encore toi !,unique
MAIN:0x03AD1E,MAIN,0x03AD1E,dialogue_19_19,10,"
大胖子:又输了...",Too tough!,Encore perdu...,unique
MAIN:0x03AD29,MAIN,0x03AD29,dialogue_19_19,25,"
女孩:让姐姐看看你",I got up early to  train!,Laisse-moi te voir.,unique
MAIN:0x03AD43,MAIN,0x03AD43,dialogue_19_19,24,"
女孩:不要不给面子吧!",I need to train    more.,Tu aurais pu y aller mollo !,unique
MAIN:0x03AD5C,MAIN,0x03AD5C,dialogue_19_19,29,"
职员:这么暗你也敢来",I've never won a   badge yet.,"Tu as osé venir
dans ce noir !",unique
MAIN:0x03AD7A,MAIN,0x03AD7A,dialogue_19_19,16,"
职员:佩服你的勇气",I blew it again.,Quel courage !,unique
MAIN:0x03AD8B,MAIN,0x03AD8B,dialogue_19_19,18,"
职员:我的东西掉了",This cave is long!,J'ai perdu quelque chose.,unique
MAIN:0x03AD9E,MAIN,0x03AD9E,dialogue_19_19,17,"
职员:一定要找出来",Doh! You won kid!,Je dois le trouver.,unique
MAIN:0x03ADB0,MAIN,0x03ADB0,dialogue_19_19,23,"
职员:我不怕黑暗",I'll leave ya cryinkid!,"Moi, je n'ai pas peur du noir.",unique
MAIN:0x03ADC8,MAIN,0x03ADC8,dialogue_19_19,7,"
职员:你也不是等闲之辈",I give!,Tu n'es pas n'importe qui.,unique
MAIN:0x03ADD0,MAIN,0x03ADD0,dialogue_19_19,31,"
女孩:人家好害怕哦",You have Pok@Mon!  Let's start!,J'ai vraiment très peur...,unique
MAIN:0x03ADF0,MAIN,0x03ADF0,dialogue_19_19,14,"
女孩:你保护我好吗?",You play hard!,"Tu me protèges, d'accord ?",unique
MAIN:0x03ADFF,MAIN,0x03ADFF,dialogue_19_19,24,"
大叔:你在这里干什么??",Give it your best  shot!,Que fais-tu ici ?,unique
MAIN:0x03AE18,MAIN,0x03AE18,dialogue_19_19,11,"
大叔:对不起,好象我管不着",Fired away!,"Désolé...
Je m'en mêle pas.",unique
MAIN:0x03AE24,MAIN,0x03AE24,dialogue_19_19,30,"
职员:整天都无聊的在干活",You have a Pok@dex?I want one!,Je passe mes journées à travailler ici. Quel ennui !,unique
MAIN:0x03AE43,MAIN,0x03AE43,dialogue_19_19,13,"
马沙:谢谢......",Thanks again!,LÉO : Merci...,unique
MAIN:0x03AE51,MAIN,0x03AE51,dialogue_19_19,11,"
名人:......",<B3B1><B2B5>:......,...,unique
MAIN:0x03B058,MAIN,0x03B058,dialogue_19_19,15,"
职员:明天该轻松了吧",I'm so jealous!,"Demain, ça ira
mieux... pas vrai ?",unique
MAIN:0x03B068,MAIN,0x03B068,dialogue_19_19,33,"
女孩:你可别乱摸我哦",Hikers use twigs astrail markers.,Pas touche !,unique
MAIN:0x03B08A,MAIN,0x03B08A,dialogue_19_19,18,"
女孩:都叫你别乱摸了!!",I want to go home!,Je t'avais prévenu. Pas touche !,unique
MAIN:0x03B09D,MAIN,0x03B09D,dialogue_19_19,18,"
大叔:山里才能锻炼身体",Pok@mon fight! Go!,"La montagne, ça endurcit !",unique
MAIN:0x03B0B0,MAIN,0x03B0B0,dialogue_19_19,10,"
大叔:果然是这样",Game over!,Je m'en doutais !,unique
MAIN:0x03B0BB,MAIN,0x03B0BB,dialogue_19_19,15,"
女孩:我想找个男朋友",I'll fight you!,Je cherche un petit ami.,unique
MAIN:0x03B0CB,MAIN,0x03B0CB,dialogue_19_19,19,"
女孩:你呀,不合我胃口!",I like tiny Pok@mon,Pas mon genre !,unique
MAIN:0x03B0DF,MAIN,0x03B0DF,dialogue_19_19,27,"
大叔:你想知道吗",I like drawing     Pok@mon!,Tu veux savoir ?,unique
MAIN:0x03B0FB,MAIN,0x03B0FB,dialogue_19_19,27,"
大叔:精灵会随着等级提高而进化的!","I'm an artist,not afighter.",Les Pokémon peuvent évoluer en gagnant des niveaux !,unique
MAIN:0x03B117,MAIN,0x03B117,dialogue_19_19,26,"
大叔:我觉得石头类的精灵是最强的!",Maybe I'm lost in  here...,"Les Pokémon Roche
sont imbattables !",unique
MAIN:0x03B132,MAIN,0x03B132,dialogue_19_19,17,"
大叔:我想错了吗?",Which way is out?,Je me trompais ?,unique
MAIN:0x03B144,MAIN,0x03B144,dialogue_19_19,27,"
男孩:刚和女朋友分手了",I came this far forPok@mon!,Je viens de rompre avec ma copine.,unique
MAIN:0x03B160,MAIN,0x03B160,dialogue_19_19,19,"
男孩:心情不好",You looked harmless,Je suis de mauvaise humeur.,unique
MAIN:0x03B174,MAIN,0x03B174,dialogue_19_19,19,"
男孩:你碰到我了",Eek!Don't scare me!,Tu m'as bousculé !,unique
MAIN:0x03B188,MAIN,0x03B188,dialogue_19_19,94,"
我终于明白了好好照顾宠物精灵,妙蛙种子很有精神,其实精灵也在找训练师,你能不能帮我照顾这只妙蛙种子呢?",This Pok@mon needs a strong trainer totake care of it.   Would you take careof this Bulbasaur?,"Bulbizarre va bien.
Il lui faut un bon
Dresseur.
Tu le veux ?",unique
MAIN:0x03B1E7,MAIN,0x03B1E7,dialogue_19_19,23,"
是吗?那真是太可惜了...",Take good care of  him!,Ah bon ? Dommage...,unique
MAIN:0x03B1FF,MAIN,0x03B1FF,dialogue_19_19,14,"
那拜托你了!",Got Bulbasaur!,"Alors, prends soin
de Bulbizarre !",unique
MAIN:0x03B20E,MAIN,0x03B20E,dialogue_19_19,16,"
得到妙蛙种子",Oh...too bad... ,Bulbizarre reçu !,unique
MAIN:0x03B21F,MAIN,0x03B21F,dialogue_19_19,19,"
男孩:是误会,对不起",It's too dark here!,"Désolé, je me suis trompé !",unique
MAIN:0x03B233,MAIN,0x03B233,dialogue_19_19,16,"
大叔:别乱走动",Can you beat me?,Ne te balade pas partout.,unique
MAIN:0x03B244,MAIN,0x03B244,dialogue_19_19,18,"
大叔:小心山塌下来,我们都完了",Oops! Out-muscled!,"Si ça s'écroule,
on est fichus !",unique
MAIN:0x03B257,MAIN,0x03B257,dialogue_19_19,15,"
大叔:你好!",Do you Cosplay?,Bonjour !,unique
MAIN:0x03B267,MAIN,0x03B267,dialogue_19_19,27,"
大叔:认识你很高兴",We dress as Pok@monfor fun!,Ravi d'avoir fait ta connaissance.,unique
MAIN:0x03B283,MAIN,0x03B283,dialogue_19_19,23,"
谈判小子:和你没得商量!",Wanna see my Pok@  mon?,Rien à négocier !,unique
MAIN:0x03B29B,MAIN,0x03B29B,dialogue_19_19,18,"
谈判小子:你想说什么都可以",Oh no! My Pok@mon!,"Bon, vas-y, parle.",unique
MAIN:0x03B2AE,MAIN,0x03B2AE,dialogue_19_19,19,"
女孩:我最爱打人了",That's a tough hike,J'adore distribuer des coups !,unique
MAIN:0x03B2C2,MAIN,0x03B2C2,dialogue_19_19,17,"
女孩:我下次不敢了...",I'm not up to it!,Je ne recommencerai plus...,unique
MAIN:0x03B2D4,MAIN,0x03B2D4,dialogue_19_19,15,"
叔叔:你想知道我的厉害吗?",Ha-hahah-ah-ha!,Tu veux voir de quoi je suis capable ?,unique
MAIN:0x03B2E4,MAIN,0x03B2E4,dialogue_19_19,19,"
叔叔:我知道你的厉害了...",Haha-ha-choo! Snort,Impressionnant...,unique
MAIN:0x03B2F8,MAIN,0x03B2F8,dialogue_19_19,23,"
叔叔:我的防御力是最强的",I love the mountainair!,Ma Défense est imbattable !,unique
MAIN:0x03B310,MAIN,0x03B310,dialogue_19_19,24,"
叔叔:这么强的防御你都破了??",That cleared my    head!,"Tu as percé
ma Défense ?!",unique
MAIN:0x03B329,MAIN,0x03B329,dialogue_19_19,37,"
男孩:奇怪?吉野老人不在跑哪去了?",People pay a lot   for Cubone skulls.,"C'est bizarre...
Où est donc passé
M. Fuji ?",unique
