stable_key,record_type,dialogue_id,category,layout,speaker,source_offset_or_pointer,chinese_text,english_2015,french_v2_gloss,english_v2,official_reference_class,reference_disposition,reference_url,reference_revision,changed_during_official_reference_pass,english_before_reference_pass,reference_reason,compression,compression_justification,fidelity_comment,alignment_confidence,source_resolution,ai_review_status,human_review_status,human_reviewer,human_review_notes
MAIN:0x038A46,MAIN,D0301,In-game dialogue,dialogue_19_19,GARY'S SISTER,0x038A46,"小茂姐姐:爷爷有任务交给你啊,真辛苦,这个给你用吧","Gary's Sis:Grandpa asked you to run anerrand? Here,this will help you!","SŒUR DE RÉGIS :
Pépé t'envoie
en course ?
Tiens, ça t'aidera.","GARY'S SIS: Grandpa asked you to run an errand? Here, this will help you!",Red/Blue/Yellow shared,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Yes,GARY'S SIS: Grandpa's task is tough. Take this.,Uses the official English Gen I scene voice where it agrees with the Chinese; Chinese-only facts and bootleg-specific terminology are retained.,no,,Uses the official English Gen I scene voice where it agrees with the Chinese; Chinese-only facts and bootleg-specific terminology are retained.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038A8E,MAIN,D0302,In-game dialogue,dialogue_19_19,,0x038A8E,得到地图,Received Town Map!,Carte obtenue !,Got Town Map!,Red/Blue/Yellow shared,chinese_specific_retained,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,No,,Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.,yes,"Drops only the optional English determiner in the acquisition formula, reducing this entry from 17 to 13 formatted bytes; the exact acquired item Town Map remains explicit.",Reviewed against the matching English Red/Blue/Yellow scene; the Chinese/Famicom wording is retained because the official line omits or contradicts a material source detail.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038AA1,MAIN,D0303,In-game dialogue,dialogue_19_19,,0x038AA1,"老爷爷:上次好像喝醉似的头好痛,什么?我妨碍了你,你在完成精灵图鉴啊?那么抓精灵需要精灵球,只要到附近的商店就能买到","Old man:Ahhh! I'm feeling much betternow! Hm? Oh! Sure, you can go through!","Quel mal de tête...
Je te bloquais ?
Pour le Pokédex,
achète
des Poké Balls !",I was out of it last time; my head was pounding... What? I blocked your way? You're filling your Pokédex? Buy Poké Balls at the nearby shop.,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores subjects and every step of the source's explanation and advice. Omits the contextual one-speaker label 'OLD MAN', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038AEE,MAIN,D0304,In-game dialogue,dialogue_19_19,,0x038AEE,常青道馆上了锁,It's locked!,L'Arène est fermée à clé.,The Viridian Gym is locked.,Not identified as a Gen I scene,n/a,,,No,,,no,,Preserves the specific locked location as Viridian Gym rather than the generic 2015 message.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038B03,MAIN,D0305,In-game dialogue,dialogue_19_19,GARY,0x038B03,"小茂:小智!你要去宠物精灵联盟啊?算了吧!反正我看你也没有徽章,把关的人不会让你过去的!还有你的精灵到底有没有变强啊?","Gary:Hey Ash!You'regoing to the Pok@mon League? Forget it, you probably don't haveany Badges! The guard won't let youthrough! So,did your Pok@mon get any stronger?","RÉGIS : Sacha !
Tu vas à la Ligue ?
Pas de Badge ?
Passage interdit !
Tes Pokémon
ont progressé ?","GARY: League, Ash? No Badges, no pass! Did your Pokémon get stronger?",Red/Blue/Yellow shared,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Yes,"GARY: League, Ash? No Badges, no pass! Is your team stronger?",Uses the official English Gen I scene voice where it agrees with the Chinese; Chinese-only facts and bootleg-specific terminology are retained.,no,,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038BBC,MAIN,D0306,In-game dialogue,dialogue_19_19,GARY,0x038BBC,"小茂:在宠物精灵联盟里尽是非常强劲的训兽师,不能不想办法通过那里,你也不能尽是停留在这里,想办法往前进吧!","I hear the Pok@mon League has many tough trainers,I have to figure out how to get past them!You should quit dawdling and get a move on!","RÉGIS : La Ligue regorge de grands Dresseurs. Je passerai. Toi aussi, avance !",GARY: The League has tough Trainers! I must get past them. Quit dawdling and move on!,Red/Blue/Yellow shared,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Yes,GARY: League has strong Trainers. I must pass! You can't stay; move on!,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,no,,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038C50,MAIN,D0307,In-game dialogue,dialogue_19_19,,0x038C50,捉虫少年:以最强的训练家为目标你能赢的了我吗?,Hey! You have a Pikachu!,"Tu vises le titre ?
Alors, bats-moi !",Want to reach the top? Beat me!,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Replaces the clipped phrase 'Want top?'. Omits the contextual one-speaker label 'BUG CATCHER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038C6C,MAIN,D0308,In-game dialogue,dialogue_19_19,,0x038C6C,捉虫少年:你果然很强!,"I looked, but I cannot find one.","T'es fort, toi !",You're strong!,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compressed directly against the Chinese source. Directly restores the Bug Catcher's praise for the player's strength. Full-text review: Normalizes nonstandard speaker abbreviation 'BUG:' to 'BUG CATCHER:'.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038C8D,MAIN,D0309,In-game dialogue,dialogue_19_19,,0x038C8D,捉虫少年:不可能...,No! Caterpie can't cut it!,Impossible...,Impossible...,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compressed directly against the Chinese source. Keeps the Bug Catcher's bare disbelief without adding the 2015 Caterpie explanation. Full-text review: Normalizes nonstandard speaker abbreviation 'BUG:' to 'BUG CATCHER:'.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038CA8,MAIN,D0310,In-game dialogue,dialogue_19_19,,0x038CA8,"捉虫少年:你也是训练师吧,让我们来较量一下!","Hey,wait up! What'sthe Hurry?","Toi aussi, t'es
Dresseur ? Alors,
battons-nous !",You're a Trainer too? Let's battle!,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the source's shared Trainer identity and natural invitation. Omits the contextual one-speaker label 'BUG CATCHER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038CC6,MAIN,D0311,In-game dialogue,dialogue_19_19,,0x038CC6,捉虫少年:你真厉害...,You're very good!,Tu es vraiment fort...,So tough...,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compressed directly against the Chinese source. Directly preserves the Bug Catcher's impressed post-battle reaction. Full-text review: Normalizes nonstandard speaker abbreviation 'BUG:' to 'BUG CATCHER:'.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038CD8,MAIN,D0312,In-game dialogue,dialogue_19_19,,0x038CD8,"捉虫少年:不要逃避,来吧!",Hey!You scared the bugs away!,Ne te défile pas ! Viens te battre !,Don't run away! Fight me!,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Uses a natural imperative and explicit object. Omits the contextual one-speaker label 'BUG CATCHER', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038CF6,MAIN,D0313,In-game dialogue,dialogue_19_19,,0x038CF6,捉虫少年:我输了,I'm looking for a Weedle.,J'ai perdu.,I lost.,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Compressed directly against the Chinese source. Directly restores the Bug Catcher's admission of defeat rather than the unrelated Weedle search. Full-text review: Normalizes nonstandard speaker abbreviation 'BUG:' to 'BUG CATCHER:'.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038D11,MAIN,D0314,In-game dialogue,dialogue_19_19,,0x038D11,绅士:不想加入吗...,You're very good!,"Tu refuses donc
de nous suivre...",You don't want to join...?,Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Restores the complete question and full speaker label. Omits the contextual one-speaker label 'GENTLEMAN', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038D23,MAIN,D0315,In-game dialogue,dialogue_19_19,,0x038D23,"守卫:这扇门之后都是一些强劲的精灵训练家们,你还未拿到徽章啊...当然无法让你通过啊","0000000<B3DF><B3E0>:<B0EE><B3E1><B3E2><B3E3><B2A8><B1C0><B0C2><B1D1><B3E4><B2C9><B3D9><B0BC><B0A1><B0A2><B2DE><B2C5><B1BF><B2EF>,<B0C5><B2BD><B3E5><B0C6><B0DB><B3D1><B3D2><B2AC>...<B2C4><B2AA><B3E6><B2B8><B2CB><B0C5><B3DA><B3D4><B2AC>","De grands Dresseurs t'attendent. Sans Badge, passage interdit.","Strong Trainers are ahead. You have no Badge, so I can't let you pass.",Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Full-text review: Turns two gate fragments into complete causal clauses. Omits the contextual one-speaker label 'GUARD', as in official Gen I field dialogue; the sprite and encounter retain the speaker identity.",high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038D7A,MAIN,D0316,In-game dialogue,dialogue_19_19,,0x038D7A,男孩:你是精灵训练家吧?小刚正在找寻对手...来吧!,You're a trainer right? Follow me!,"Tu es Dresseur ?
Pierre cherche
un adversaire.
Suis-moi !",Trainer? Brock wants challengers! Follow me!,Red/Blue/Yellow shared,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Yes,BOY: Trainer? Brock wants a rival. Come!,Uses the official English Gen I scene voice where it agrees with the Chinese; Chinese-only facts and bootleg-specific terminology are retained.,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038D9F,MAIN,D0317,In-game dialogue,dialogue_19_19,,0x038D9F,男孩:你有战胜的自信的话就去挑战小刚吧!,Brock's looking forchallengers.,"Si tu es prêt,
va défier Pierre !","If you're confident, go challenge Brock!",Red/Blue/Yellow shared,adapted_to_official_english,https://github.com/pret/pokered,2ab2421410b764e4dfebeddf8d9249d2cba947c4,Yes,BOY: Sure you'll win? Face Brock!,Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038DBF,MAIN,D0318,In-game dialogue,dialogue_19_19,,0x038DBF,"裁判:你要不要朝宠物精灵冠军试试啊?我虽不是训练家但我可给你一些意见,你的比卡丘想赢这道场满难的!小刚所使用的地面系精灵是不受电气攻击的影响!","Hey champ! Let me give you a tip. Brock uses Rock Pok@mon, Electric attacks are uselessagainst them!","Hé, Champion !
Les Pokémon Sol
de Pierre ignorent
l'Électrik.
Dur pour Pikachu !",Let's get happening! Want to be Champion? Pikachu will struggle here. Electric attacks can't hurt Brock's Ground Pokémon!,Pokémon Yellow,adapted_to_official_english,https://github.com/pret/pokeyellow,e6ba56989b0f2694f393e6924820be11dcc1fbb8,Yes,"GUIDE: Want to be Champion? I'm no Trainer, but here's a tip: Pikachu will struggle. Brock's Ground Pokémon ignore Electric moves!",Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.",Uses the matching official English Red/Blue/Yellow scene as its primary voice while retaining Chinese-only facts and Famicom-specific terminology.,high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
MAIN:0x038E2C,MAIN,D0319,In-game dialogue,dialogue_19_19,,0x038E2C,侦察员:等等!小孩有什么事啊!找小刚挑战?一万光年以后吧!,Wait! You're light years away from facing Brock!,"Défier Pierre ?
Tu es à dix mille
années-lumière !","Stop, kid! Face Brock? You're 10,000 light-years off!",Not identified as a Gen I scene,n/a,,,No,,,yes,"Uses official Gen I field-dialogue style: the visible sprite and encounter identify the sole speaker, so no redundant class label consumes text-bank space.","Keeps the interruption, Brock challenge, and exact ten-thousand-light-year taunt.",high,dialogue_inventory_overlay,ai_source_reviewed,To review,,
